"Suburb","Address",Bedroom,"Type",Price,"Link"
"Haberfield","41 Waratah St",5,"House",,"https://www.realestate.com.au/126148470"
"Heathcote","6 Eltham Pl",4,"House",1130000,"https://www.realestate.com.au/126227746"
"Heathcote","9 Tecoma St",6,"House",1255000,"https://www.realestate.com.au/126279838"
"Highfields","62 Kahibah Rd",5,"House",885000,"https://www.realestate.com.au/126267030"
"Hillsdale","2101/39 Rhodes St",1,"Unit",,"https://www.realestate.com.au/126303998"
"Hinchinbrook","5 Leeton Rd",4,"House",700000,"https://www.realestate.com.au/126334698"
"Hinchinbrook","11 Byrock Pl",4,"House",1150000,"https://www.realestate.com.au/126249006"
"Hinchinbrook","6 Goose Cl",3,"House",825000,"https://www.realestate.com.au/126217578"
"Homebush","29 Abbotsford Rd",7,"House",3625000,"https://www.realestate.com.au/126243338"
"Homebush","17 Ismay Av",2,"House",,"https://www.realestate.com.au/126345038"
"Hornsby","12/21 Edgeworth David Av",2,"Unit",775000,"https://www.realestate.com.au/126291934"
"Hornsby","6 Sutton St",3,"House",,"https://www.realestate.com.au/126298550"
"Hunters Hill","4 Campbell St",4,"House",,"https://www.realestate.com.au/126301818"
"Hurstville","79 Bristol Rd",4,"House",1625000,"https://www.realestate.com.au/126251550"
"Hurstville Grove","38 Hampton St",3,"House",1155000,"https://www.realestate.com.au/126284354"
"Illawong","18 Redman Av",4,"House",1600000,"https://www.realestate.com.au/126306414"
"Islington","16 Dent St",2,"House",680000,"https://www.realestate.com.au/126263426"
"Jerrabomberra","5 Gurrana St",4,"House",757000,"https://www.realestate.com.au/126275726"
"Jindera","49 Funk Rd",4,"House",650000,"https://www.realestate.com.au/126263330"
"Kahibah","3/104 Kahibah Rd",3,"Unit",785000,"https://www.realestate.com.au/126125886"
"Kanahooka","35 Edgeworth Av",4,"House",,"https://www.realestate.com.au/125859290"
"Kareela","22 Struen Marie St",4,"House",,"https://www.realestate.com.au/126301798"
"Keiraville","71 William St",3,"House",1255000,"https://www.realestate.com.au/126338766"
"Kellyville","53 Rosebery Rd",4,"House",1290000,"https://www.realestate.com.au/126225026"
"Kellyville Ridge","6 Wollemi Cl",4,"House",1049000,"https://www.realestate.com.au/126279450"
"Kensington","5F/3 Anzac Pde",2,"Unit",,"https://www.realestate.com.au/126164590"
"Kensington","1/24 Addison St",2,"Unit",992000,"https://www.realestate.com.au/126269634"
"Kensington","23 Lenthall St",4,"House",1010000,""
"Kensington","105/3 Black Lion Pl",2,"Unit",1380000,"https://www.realestate.com.au/126286150"
"Kiama","6 Reid St",3,"House",,"https://www.realestate.com.au/126327154"
"Killara","7 Bimbil Pl",4,"House",,"https://www.realestate.com.au/126294138"
"Kingsford","17 Wallace St",4,"House",,"https://www.realestate.com.au/126320826"
"Kingsgrove","136 Wolli St",3,"House",1435000,"https://www.realestate.com.au/126272150"
"Kirrawee","22 Tulong Pl",5,"House",1406000,"https://www.realestate.com.au/126302022"
"Kirribilli","4/18 Carabella St",1,"Unit",800000,"https://www.realestate.com.au/126198658"
"Kurraba Point","5/151 Kurraba Rd",0.5,"Unit",,""
"Kurri Kurri","27 Deakin St",7,"House",,"https://www.realestate.com.au/126248138"
"Kyeemagh","27 Occupation Rd",4,"House",,"https://www.realestate.com.au/126276526"
"Kyeemagh","84 Mutch Av",4,"House",1760000,"https://www.realestate.com.au/126246814"
"Kyogle","879 Gradys Creek Rd",3,"House",395000,"https://www.realestate.com.au/126270650"
"Lane Cove","46/300A Burns Bay Rd",2,"Unit",,"https://www.realestate.com.au/126296970"
"Lane Cove","3/102 Burns Bay Rd",2,"Unit",821000,"https://www.realestate.com.au/126313642"
"Lane Cove","18/300A Burns Bay Rd",1,"Unit",565000,"https://www.realestate.com.au/126254926"
"Lane Cove","2/196 Longueville Rd",3,"Unit",1451000,"https://www.realestate.com.au/126287554"
"Lane Cove","11/42 Epping Rd",2,"Unit",595000,"https://www.realestate.com.au/126310586"
"Lane Cove","35 Howell Av",4,"House",,"https://www.realestate.com.au/126299578"
"Lane Cove","5/139 Burns Bay Rd",3,"Unit",1745000,"https://www.realestate.com.au/126305386"
"Lane Cove","13 Myee Cr",3,"House",,"https://www.realestate.com.au/126238514"
"Lane Cove","24/20A Austin St",3,"Unit",,"https://www.realestate.com.au/126297962"
"Lane Cove","24 Richardson St",4,"House",,"https://www.realestate.com.au/126164802"
"Lane Cove North","310B/7 Centennial Av",2,"Unit",,"https://www.realestate.com.au/126234354"
"Lane Cove North","3/8 Elizabeth Pde",2,"Unit",,"https://www.realestate.com.au/126294310"
"Lane Cove North","9 Landers Rd",3,"House",2540000,"https://www.realestate.com.au/126302086"
"Lane Cove North","47 Farran St",3,"House",2400000,"https://www.realestate.com.au/126278858"
"Lanitza","5 Curlew Dr",4,"House",,"https://www.realestate.com.au/126256842"
"Lansvale","58 Dan Cr",3,"House",,"https://www.realestate.com.au/126319262"
"Largs","20 Morinda Av",3,"House",710000,""
"Leichhardt","47 Junior St",2,"House",1260000,"https://www.realestate.com.au/126283010"
"Leichhardt","54 Elswick St",4,"House",2552000,"https://www.realestate.com.au/126257678"
"Leichhardt","30/23 Norton St",3,"Unit",1010000,""
"Lennox Head","65 Dress Circle Dr",6,"House",4060000,"https://www.realestate.com.au/126201658"
"Lennox Head","13 Henderson Dr",4,"House",950000,"https://www.realestate.com.au/126289238"
"Lewisham","13 Cook St",2,"House",,"https://www.realestate.com.au/126277946"
"Lewisham","9 Morton Av",3,"House",1725000,"https://www.realestate.com.au/126263298"
"Lidcombe","13 Bombay St",3,"House",1400000,"https://www.realestate.com.au/126296286"
"Lidcombe","41 Victoria St",3,"House",1209000,"https://www.realestate.com.au/126280710"
"Lidcombe","61 Ostend St",3,"House",1621000,"https://www.realestate.com.au/126168346"
"Lilyfield","87 Ryan St",3,"House",1700000,"https://www.realestate.com.au/126302126"
"Lilyfield","12 Morton St",3,"House",2025000,"https://www.realestate.com.au/126301830"
"Linley Point","16 The Avenue",5,"House",,"https://www.realestate.com.au/126305322"
"Liverpool","70 Obrien Pde",3,"House",725000,"https://www.realestate.com.au/126304290"
"Liverpool","48B Apex St",3,"House",,"https://www.realestate.com.au/125922026"
"Longueville","16 Kenneth St",6,"House",,"https://www.realestate.com.au/126301790"
"Lugarno","10 Cypress Dr",4,"House",,"https://www.realestate.com.au/126299462"
"Lurnea","3 Ida Av",3,"House",692000,"https://www.realestate.com.au/126331726"
"Mangerton","24 Eastern Av",4,"House",1530000,"https://www.realestate.com.au/126296950"
"Manly","605/1 Raglan St",2,"Unit",,"https://www.realestate.com.au/126276918"
"Manly","1/62 Osborne Rd",3,"Unit",1780000,"https://www.realestate.com.au/126304162"
"Manly","309/15 Wentworth St",2,"Unit",,"https://www.realestate.com.au/126297414"
"Manly","4 Kangaroo St",4,"House",3625000,"https://www.realestate.com.au/126272882"
"Manly","2/140 Addison Rd",3,"Unit",,"https://www.realestate.com.au/126313458"
"Manly","5/32 Quinton Rd",3,"Unit",,"https://www.realestate.com.au/126278222"
"Manly","2/72 Raglan St",3,"Unit",,"https://www.realestate.com.au/126289302"
"Manly","2/11 Gilbert St",3,"Unit",2655500,""
"Marayong","122 Davis Rd",3,"House",720000,"https://www.realestate.com.au/126271234"
"Maroubra","42 Cooper St",3,"House",,"https://www.realestate.com.au/126188398"
"Maroubra","192 Fitzgerald Av",5,"House",,"https://www.realestate.com.au/126277942"
"Maroubra","10/303 Maroubra Rd",2,"Unit",1030000,"https://www.realestate.com.au/126252050"
"Maroubra","23 Eastmore Pl",4,"House",1810000,""
"Maroubra","12 Little St",3,"House",2475000,"https://www.realestate.com.au/126250218"
"Maroubra","6/124 Marine Pde",1,"Unit",850000,"https://www.realestate.com.au/126242682"
"Marrickville","404A/359 Illawarra Rd",2,"Unit",930000,"https://www.realestate.com.au/126214250"
"Marrickville","49 Roseby St",2,"House",1384000,"https://www.realestate.com.au/126288398"
"Marrickville","101/1 Garners Av",2,"Unit",945000,"https://www.realestate.com.au/126214122"
"Marrickville","8 North St",3,"House",1315000,"https://www.realestate.com.au/126304758"
"Marrickville","3 Albermarle St",4,"House",2066000,"https://www.realestate.com.au/126269462"
"Marrickville","3 William St",3,"House",1530000,"https://www.realestate.com.au/126250682"
"Marrickville","70 Malakoff St",4,"House",2100000,"https://www.realestate.com.au/126280442"
"Marsfield","48/22 Taranto Rd",2,"Unit",850000,"https://www.realestate.com.au/126294202"
"Marsfield","45/94 Culloden Rd",2,"Unit",820000,"https://www.realestate.com.au/126297914"
"Marsfield","23/150 Crimea Rd",2,"Unit",815000,"https://www.realestate.com.au/126263974"
"Mascot","1101B/8 Bourke St",3,"Unit",,"https://www.realestate.com.au/126304854"
"Mascot","16 Miles St",2,"House",1100000,"https://www.realestate.com.au/126303990"
"Mascot","125 King St",3,"House",1320000,"https://www.realestate.com.au/126290174"
"Matraville","B9/495 Bunnerong Rd",1,"Unit",,"https://www.realestate.com.au/126239566"
"Matraville","34 Pozieres Av",5,"House",,"https://www.realestate.com.au/126260078"
"Matraville","14 Kain Av",4,"House",1830000,"https://www.realestate.com.au/124742926"
"Melrose Park","24 Lancaster Av",4,"House",1580000,"https://www.realestate.com.au/126276334"
"Melrose Park","38 Cobham Av",3,"House",,"https://www.realestate.com.au/126345066"
"Menai","18 Sycamore Gr",5,"House",1340000,"https://www.realestate.com.au/126295926"
"Menai","110 Hall Dr",3,"House",1125000,"https://www.realestate.com.au/126295502"
"Merrylands","36 Holdsworth St",3,"House",1381000,"https://www.realestate.com.au/126251470"
"Merrylands","34 Reid St",2,"House",,"https://www.realestate.com.au/126272382"
"Merrylands","130 Burnett St",3,"House",,"https://www.realestate.com.au/126281098"
"Middle Cove","282 Eastern Valley Wy",3,"House",,"https://www.realestate.com.au/126201894"
"Miranda","187 Karimbla Rd",3,"House",1175000,"https://www.realestate.com.au/126344266"
"Miranda","304/581 Kingsway",2,"Unit",775000,"https://www.realestate.com.au/126287954"
"Miranda","130 Bellingara Rd",3,"House",,"https://www.realestate.com.au/126270810"
"Miranda","94B Wyralla Rd",3,"Unit",1276000,"https://www.realestate.com.au/126287058"
"Miranda","19 Woonah St",3,"House",,"https://www.realestate.com.au/126371850"
"Moama","3 Dumfries Ct",4,"House",,"https://www.realestate.com.au/123150338"
"Mona Vale","20/24 Waratah St",2,"Unit",1250000,"https://www.realestate.com.au/126299482"
"Mona Vale","5/25 Heath St",2,"Unit",,""
"Monterey","7/91 Barton St",3,"Unit",1040000,"https://www.realestate.com.au/126275934"
"Monterey","77 Monterey St",3,"House",1500000,"https://www.realestate.com.au/126269870"
"Moonee Beach","32 Tidal Cr",4,"House",920000,"https://www.realestate.com.au/126199474"
"Moorebank","40 Market St",1,"House",,"https://www.realestate.com.au/126274514"
"Mortdale","18/47 Martin Pl",2,"Unit",695000,"https://www.realestate.com.au/126310882"
"Mortdale","26 Broughton St",2,"House",790000,"https://www.realestate.com.au/126286266"
"Mortdale","11/23 Mutual Rd",3,"Unit",850000,"https://www.realestate.com.au/126282562"
"Mortdale","1/9 Mutual Rd",3,"Unit",893000,"https://www.realestate.com.au/126280622"
"Mortlake","14 Northcote St",4,"House",,"https://www.realestate.com.au/126293146"
"Mosman","2/22 Parriwi Rd",3,"Unit",,"https://www.realestate.com.au/126289726"
"Mosman","29 Reginald St",4,"House",,"https://www.realestate.com.au/126246178"
"Mosman","40/2 Clifford St",2,"Unit",920000,""
"Mosman","19 Botanic Rd",4,"House",,"https://www.realestate.com.au/126292890"
"Mount Pleasant","26 Alvan Pde",4,"House",,""
"Mount Warrigal","285 Reddall Pde",4,"House",,"https://www.realestate.com.au/126285798"
"Mullumbimby","21 Cudgerie Ct",3,"House",960000,"https://www.realestate.com.au/126236942"
"Murrumbateman","56 Mcintosh Cct",5,"House",,"https://www.realestate.com.au/126234854"
"Naremburn","7/161A Willoughby Rd",1,"Unit",550000,"https://www.realestate.com.au/126304786"
"Naremburn","44A Market St",3,"House",,"https://www.realestate.com.au/126301878"
"Naremburn","35 Rhodes Av",3,"House",,"https://www.realestate.com.au/126301870"
"Naremburn","2B Wheatleigh St",4,"House",,"https://www.realestate.com.au/126301866"
"Narrabeen","6/9 Mactier St",3,"Unit",1200000,""
"Narrabeen","1 Lindley Av",3,"House",,"https://www.realestate.com.au/126301806"
"Narrabeen","10/9 Mactier St",2,"Unit",900000,"https://www.realestate.com.au/126279994"
"Narrabeen","5/42 Ocean St",1,"Unit",705000,"https://www.realestate.com.au/126307426"
"Narrabeen","15/53 Lagoon St",2,"Unit",,"https://www.realestate.com.au/126311646"
"Narrabeen","15A Malcolm St",3,"House",3000010,"https://www.realestate.com.au/126285422"
"Narrabri","68 Dangar St",3,"House",,"https://www.realestate.com.au/126268742"
"Narromine","1079 Tantitha Rd",4,"House",,"https://www.realestate.com.au/7913638"
"Narwee","79 Welfare Av",3,"House",1100000,"https://www.realestate.com.au/126294566"
"Nelson Bay","121 Shoal Bay Rd",5,"House",820000,"https://www.realestate.com.au/126139090"
"Neutral Bay","10/15A Merlin St",2,"Unit",860000,"https://www.realestate.com.au/126272138"
"Neutral Bay","26 Ben Boyd Rd",3,"House",,""
"Neutral Bay","2/3 Hardie St",3,"Unit",1684000,"https://www.realestate.com.au/126250498"
"Newcastle East","B103/1 Moroney Av",3,"Unit",,""
"Newport","49 Crescent Rd",5,"House",2450000,"https://www.realestate.com.au/126292794"
"Newport","22 The Avenue",5,"House",2075000,"https://www.realestate.com.au/126140026"
"Newport","257 Barrenjoey Rd",5,"House",,"https://www.realestate.com.au/126292754"
"Newtown","5/3 Erskineville Rd",2,"House",,"https://www.realestate.com.au/126237926"
"Newtown","132 Station St",3,"House",,"https://www.realestate.com.au/126271942"
"Newtown","10/617 King St",1,"Unit",745000,"https://www.realestate.com.au/126275414"
"North Balgowlah","17 Kimo St",2,"House",,"https://www.realestate.com.au/126284626"
"North Balgowlah","8 Water Reserve Rd",4,"House",2150000,"https://www.realestate.com.au/126277094"
"North Bondi","90 Blair St",4,"House",,""
"North Bondi","2 Wallis Pde",3,"House",4350000,"https://www.realestate.com.au/126239806"
"North Bondi","32/37 Odonnell St",2,"Unit",,"https://www.realestate.com.au/126247162"
"North Bondi","2/20 Hastings Pde",2,"House",,""
"North Bondi","25 Niblick St",4,"House",,"https://www.realestate.com.au/126300798"
"North Bondi","12/98A Blair St",2,"Unit",998000,"https://www.realestate.com.au/126294030"
"North Epping","41 Grigg Av",5,"House",2600000,"https://www.realestate.com.au/126289762"
"North Narrabeen","31 Tatiara Cr",3,"House",1470500,""
"North Narrabeen","27 Rickard Rd",5,"House",1850000,"https://www.realestate.com.au/126287534"
"North Narrabeen","9 Garden St",4,"House",1540000,"https://www.realestate.com.au/126314514"
"North Nowra","8 Yurunga Dr",3,"House",398500,""
"North Parramatta","14/36 Isabella St",3,"Unit",,"https://www.realestate.com.au/126220182"
"North Parramatta","9/38 Harold St",3,"Unit",,"https://www.realestate.com.au/126264046"
"North Rocks","15 Tiernan Av",5,"House",,"https://www.realestate.com.au/126299990"
"North Rocks","58 Northam Dr",3,"House",1350000,"https://www.realestate.com.au/126273446"
"North Rocks","24 Wentworth Av",3,"House",1360000,"https://www.realestate.com.au/126338078"
"North Ryde","15 Cook St",3,"House",1430000,"https://www.realestate.com.au/126271978"
"North Strathfield","26/23 George St",3,"Unit",940000,"https://www.realestate.com.au/126233514"
"North Strathfield","65/2A Hamilton St",2,"Unit",850000,"https://www.realestate.com.au/126220454"
"North Tamworth","45 Flagstaff Rd",5,"House",,"https://www.realestate.com.au/126206886"
"Northmead","4 Hemsworth Av",4,"House",1045000,"https://www.realestate.com.au/126320454"
"Northmead","6 Hemsworth Av",2,"House",1130000,"https://www.realestate.com.au/126320490"
"Oatley","1 Algernon St",4,"House",,"https://www.realestate.com.au/126271286"
"Oatley","2/52 Oatley Av",2,"Unit",,"https://www.realestate.com.au/126297178"
"Oatley","1 Mountbatten St",2,"House",1385000,"https://www.realestate.com.au/126294534"
"Oatley","5A Algernon St",5,"House",,"https://www.realestate.com.au/126293134"
"Ocean Shores","54 Narooma Dr",4,"House",,"https://www.realestate.com.au/126239590"
"Old Guildford","3 Crawford St",3,"House",,"https://www.realestate.com.au/126310206"
"Old Toongabbie","44 Lennox St",4,"House",882000,"https://www.realestate.com.au/126315346"
"Orange","16 Hamer St",2,"House",431000,"https://www.realestate.com.au/126298302"
"Orange","13 James Ryan Av",5,"House",,"https://www.realestate.com.au/126017222"
"Oyster Bay","14 Phillip St",4,"House",1700000,"https://www.realestate.com.au/126305174"
"Oyster Bay","145 Georges River Cr",4,"House",,"https://www.realestate.com.au/126307994"
"Padstow","3/75 Iberia St",3,"Unit",918000,"https://www.realestate.com.au/126288606"
"Padstow","50 Mackinnon Av",4,"House",1200000,"https://www.realestate.com.au/126283006"
"Padstow","12/15 Werona Av",3,"Unit",750000,"https://www.realestate.com.au/126275522"
"Padstow","3 Anthony Av",6,"House",1650000,"https://www.realestate.com.au/126271370"
"Pagewood","11 Gibson St",2,"House",1555000,"https://www.realestate.com.au/126270582"
"Pagewood","6 Dudley St",5,"House",2130000,"https://www.realestate.com.au/126240126"
"Pagewood","186 Banksia St",2,"House",,"https://www.realestate.com.au/126276058"
"Pambula","62 Oaklands Rd",0.5,"House",,"https://www.realestate.com.au/126235598"
"Parramatta","20/26 Hassall St",2,"Unit",661000,"https://www.realestate.com.au/126290226"
"Patonga","55 Bay St",3,"House",1930000,"https://www.realestate.com.au/126264330"
"Peakhurst","78A Ogilvy St",3,"House",1100000,"https://www.realestate.com.au/126268126"
"Peakhurst","5 Ogilvy St",3,"House",1290000,"https://www.realestate.com.au/126268114"
"Pendle Hill","45 Pendle Wy",2,"House",866000,"https://www.realestate.com.au/126280246"
"Pennant Hills","26 Loftus Rd",4,"House",,"https://www.realestate.com.au/126271154"
"Pennant Hills","42 Pomona St",3,"House",,"https://www.realestate.com.au/126301926"
"Pennant Hills","11 Albion St",5,"House",,"https://www.realestate.com.au/126289270"
"Pennant Hills","23A Albion St",3,"House",,"https://www.realestate.com.au/126327586"
"Penshurst","11 Clarence St",4,"House",1534000,"https://www.realestate.com.au/126273102"
"Petersham","36 Searl St",2,"House",1036000,"https://www.realestate.com.au/126271210"
"Petersham","8/26 Chester St",2,"Unit",,"https://www.realestate.com.au/126282914"
"Petersham","258 Addison Rd",2,"House",,"https://www.realestate.com.au/126276950"
"Petersham","85 Margaret St",3,"House",,"https://www.realestate.com.au/126300526"
"Pimlico","500 Pimlico Rd",3,"House",,"https://www.realestate.com.au/126048814"
"Point Piper","14/31 Wolseley Rd",2,"Unit",,"https://www.realestate.com.au/126233406"
"Port Macquarie","3 Clover Ct",4,"House",,""
"Port Macquarie","12 Arakoon Av",3,"House",,"https://www.realestate.com.au/126304186"
"Port Macquarie","3/41 Swift St",2,"Unit",381000,""
"Port Macquarie","35 Cattlebrook Rd",3,"House",,"https://www.realestate.com.au/126238650"
"Potts Point","13/5 Springfield Av",1,"Unit",,"https://www.realestate.com.au/126144454"
"Potts Point","302/5 Manning St",2,"Unit",1075000,"https://www.realestate.com.au/126279458"
"Potts Point","58/4 Macleay St",1,"Unit",,"https://www.realestate.com.au/126254510"
"Potts Point","4/26 Orwell St",1,"Unit",,"https://www.realestate.com.au/126231690"
"Pottsville","17 Elanora Av",4,"House",,"https://www.realestate.com.au/126170150"
"Prestons","10 Nerriga Ct",3,"House",700000,"https://www.realestate.com.au/126250430"
"Prestons","3 Mondovi Cl",6,"House",900000,"https://www.realestate.com.au/126237342"
"Punchbowl","3 Norman St",3,"House",,"https://www.realestate.com.au/126275978"
"Pymble","7/1160 Pacific Hwy",3,"Unit",,"https://www.realestate.com.au/126190378"
"Pymble","7/1076 Pacific Hwy",3,"Unit",875000,"https://www.realestate.com.au/126271822"
"Pymble","1 Orana Av",5,"House",2735000,"https://www.realestate.com.au/126310114"
"Pymble","19 Bromley Av",5,"House",,"https://www.realestate.com.au/121213566"
"Pyrmont","49/1 Allen St",2,"Unit",,"https://www.realestate.com.au/126304310"
"Pyrmont","503/233 Pyrmont St",2,"Unit",970000,"https://www.realestate.com.au/125258638"
"Pyrmont","7/243 Pyrmont St",4,"Unit",,""
"Pyrmont","98/152 Bulwara Rd",2,"Unit",980000,"https://www.realestate.com.au/126304318"
"Queanbeyan","64 Stornaway Rd",2,"House",471000,"https://www.realestate.com.au/126281802"
"Queanbeyan East","37 Booth St",3,"House",1175000,"https://www.realestate.com.au/201893010"
"Queanbeyan East","29 Molonglo St",3,"House",485000,"https://www.realestate.com.au/126298046"
"Queenscliff","2/74 Crown Rd",2,"Unit",1206000,"https://www.realestate.com.au/126277618"
"Queenscliff","7/22 Queenscliff Rd",3,"Unit",1750000,"https://www.realestate.com.au/126307794"
"Queenscliff","10/105 Queenscliff Rd",2,"Unit",,"https://www.realestate.com.au/126336014"
"Queenscliff","24 Dalley St",5,"House",2630000,"https://www.realestate.com.au/126298862"
"Randwick","3/22 Oberon St",2,"Unit",,"https://www.realestate.com.au/126306866"
"Randwick","4 Gordon St",3,"House",,"https://www.realestate.com.au/126084298"
"Randwick","280 Alison Rd",3,"House",2560000,""
"Randwick","117 Alison Rd",4,"House",,"https://www.realestate.com.au/126306990"
"Randwick","2/81A Carrington Rd",1,"Unit",,"https://www.realestate.com.au/126287674"
"Randwick","11 Magill St",6,"House",,"https://www.realestate.com.au/126288586"
"Randwick","13 Magill St",4,"House",,"https://www.realestate.com.au/126288422"
"Randwick","7/2A Frenchmans Rd",3,"Unit",1520000,"https://www.realestate.com.au/126301890"
"Randwick","7/10 Moira Cr",2,"Unit",,"https://www.realestate.com.au/126278890"
"Randwick","115/69 St Marks Rd",1,"Unit",,"https://www.realestate.com.au/126301774"
"Redfern","9/1 Maddison St",3,"Unit",1150000,"https://www.realestate.com.au/126270046"
"Redfern","33/39 Gibbons St",2,"Unit",,"https://www.realestate.com.au/126290602"
"Redfern","54 Great Buckingham St",3,"House",,"https://www.realestate.com.au/126246886"
"Regentville","24 Martin St",5,"House",1520000,""
"Revesby","44 Paten St",5,"House",1730000,"https://www.realestate.com.au/126235654"
"Revesby","1/2A Victoria St",2,"Unit",,"https://www.realestate.com.au/126278914"
"Revesby Heights","31 Brockman Av",6,"House",1455000,"https://www.realestate.com.au/126278898"
"Rhodes","1024/60 Walker St",3,"Unit",1235000,"https://www.realestate.com.au/125489058"
"Riverview","4 Warruga Pl",4,"House",,"https://www.realestate.com.au/126247174"
"Rockdale","1/3 Cairo St",2,"Unit",740000,"https://www.realestate.com.au/126299274"
"Rockdale","1210/5 Rockdale Plaza Dr",2,"Unit",,"https://www.realestate.com.au/126312810"
"Rodd Point","2 Duchess Av",2,"House",2120000,"https://www.realestate.com.au/126270606"
"Rose Bay","31 Newcastle St",4,"House",,""
"Rose Bay","37 Dudley Rd",5,"House",3700000,""
"Rose Bay","6/780 New South Head Rd",2,"Unit",1900000,"https://www.realestate.com.au/126305294"
"Rose Bay","20/1A Caledonian Rd",2,"Unit",1360000,"https://www.realestate.com.au/126295190"
"Rose Bay","4/51 Liverpool St",4,"Unit",2505000,"https://www.realestate.com.au/126223982"
"Rose Bay","5/2 Powell Rd",2,"Unit",1260000,"https://www.realestate.com.au/126307846"
"Rosebery","71 Tweedmouth Av",4,"House",,"https://www.realestate.com.au/126231438"
"Rosebery","61/37 Morley Av",1,"Unit",,"https://www.realestate.com.au/126271546"
"Rosebery","100/37 Morley Av",2,"Unit",,"https://www.realestate.com.au/126272434"
"Rosebery","365/83 Dalmeny Av",3,"Unit",,"https://www.realestate.com.au/126276758"
"Roselands","14 Alpha Av",5,"House",1360000,"https://www.realestate.com.au/126117058"
"Roselands","90 Stoddart St",3,"House",4515000,""
"Roselands","94 Stoddart St",3,"House",4515000,""
"Roselands","92 Stoddart St",3,"House",4515000,""
"Roselands","183 King Georges Rd",5,"House",1370000,"https://www.realestate.com.au/126267422"
"Roseville","5/36 Pacific Hwy",2,"Unit",828000,"https://www.realestate.com.au/126169826"
"Roseville","16 Waratah St",4,"House",,"https://www.realestate.com.au/126312818"
"Roseville","12 Shirley Rd",4,"House",,"https://www.realestate.com.au/105176472"
"Royalla","410 Royalla Dr",5,"House",,"https://www.realestate.com.au/126226350"
"Rozelle","1A Moodie St",3,"House",,"https://www.realestate.com.au/126291462"
"Rozelle","176 Evans St",3,"House",1835000,"https://www.realestate.com.au/126290238"
"Rozelle","37 Mackenzie St",2,"House",1250000,"https://www.realestate.com.au/126038662"
"Rozelle","12 Park St",4,"House",,"https://www.realestate.com.au/126271962"
"Rushcutters Bay","19/50 Roslyn Gdn",0.5,"Unit",,"https://www.realestate.com.au/126262378"
"Russell Lea","35 Mons St",3,"House",2000000,"https://www.realestate.com.au/126308878"
"Rydalmere","15 Milton St",4,"House",,"https://www.realestate.com.au/126274730"
"Ryde","13A Lane Cove Rd",5,"House",3200000,""
"Ryde","13 Lane Cove Rd",5,"House",3200000,"https://www.realestate.com.au/126290838"
"Ryde","505N/2 Lardelli Dr",2,"Unit",841000,""
"Saratoga","27 Steyne Rd",2,"House",1481000,"https://www.realestate.com.au/126242846"
"Seaforth","6A Panorama Pde",4,"House",,"https://www.realestate.com.au/126316438"
"Seaforth","12 Brook Rd",3,"House",1660000,"https://www.realestate.com.au/126295110"
"Seven Hills","9 Oldfield Rd",3,"House",1800000,""
"Seven Hills","150 Lucretia Rd",4,"House",855000,"https://www.realestate.com.au/126245786"
"Smithfield","777 The Horsley Dr",3,"House",730000,""
"Smithfield","1 Barton St",8,"House",855000,"https://www.realestate.com.au/126285526"
"Smithfield","299 Brenan St",4,"House",,"https://www.realestate.com.au/126313798"
"Smithfield","294 Polding St",3,"House",,"https://www.realestate.com.au/126326922"
"South Grafton","66 Bush Dr",4,"House",,"https://www.realestate.com.au/114217063"
"South Hurstville","17 The Appian Wy",3,"House",,"https://www.realestate.com.au/126273770"
"South Hurstville","48 Halstead St",4,"House",2016000,"https://www.realestate.com.au/126283190"
"South Turramurra","9 Balmaringa Av",4,"House",1813000,"https://www.realestate.com.au/126310010"
"South Wentworthville","50 Chelmsford Rd",5,"House",1275000,"https://www.realestate.com.au/126289046"
"St Clair","4 Cunningham Cl",3,"House",650000,"https://www.realestate.com.au/126259946"
"St Georges Basin","35 The Wool La",3,"House",,"https://www.realestate.com.au/126218746"
"St Ives","9 Moorhouse Av",4,"House",2625000,"https://www.realestate.com.au/126251714"
"St Ives","30 Hillcrest Dr",3,"Unit",,"https://www.realestate.com.au/126140498"
"St Ives","34 Toolang Rd",6,"House",,"https://www.realestate.com.au/125984546"
"St Ives","4/10 Shinfield Av",3,"Unit",1600000,"https://www.realestate.com.au/126241974"
"St Ives","68 Warrimoo Av",4,"House",2558000,"https://www.realestate.com.au/126307878"
"St Ives Chase","41 Gould Av",5,"House",,"https://www.realestate.com.au/126251894"
"St Leonards","612/3 Herbert St",1,"Unit",,"https://www.realestate.com.au/126178510"
"St Leonards","3/19 Herbert St",2,"Unit",,"https://www.realestate.com.au/126312826"
"St Peters","63B Frederick St",4,"House",,"https://www.realestate.com.au/126294782"
"Stanmore","52 Douglas St",3,"House",1650000,"https://www.realestate.com.au/126269858"
"Stanmore","67 Albany Rd",3,"House",1875000,"https://www.realestate.com.au/126298614"
"Stanmore","5/69 Stanmore Rd",2,"Unit",730000,"https://www.realestate.com.au/126293230"
"Strathfield","7/1 Hilts Rd",3,"Unit",,"https://www.realestate.com.au/126229574"
"Strathfield","1/64 The Boulevarde",2,"Unit",750000,"https://www.realestate.com.au/126247318"
"Strathfield","37 Barker Rd",6,"House",,"https://www.realestate.com.au/126243418"
"Strathfield","54 Wallis Av",4,"House",2800000,"https://www.realestate.com.au/126239898"
"Strathfield South","27 Chiswick St",3,"House",1500000,"https://www.realestate.com.au/126247322"
