"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"MACQUARIE PARK"	"12/46-48 Khartoum Rd"	2	"Unit"	Passed In	"https://www.domain.com.au/12-46-48-khartoum-road-macquarie-park-nsw-2113-2013935918"	11.8
"MANLY"	"1/38 Eurobin Av"	3	"Townhouse"	2235.0	"https://www.domain.com.au/1-38-eurobin-avenue-manly-nsw-2095-2013956041"	10.8
"MANLY"	"8/7-9 Gilbert St"	1	"Unit"	765.0	"https://www.domain.com.au/8-7-gilbert-street-manly-nsw-2095-2013938897"	10.8
"MAROUBRA"	"3/19-21 Duncan St"	2	"Unit"	Price withheld	"https://www.domain.com.au/3-19-duncan-street-maroubra-nsw-2035-2013934915"	9.4
"MAROUBRA"	"3/75-77 Yorktown Pde"	3	"Townhouse"	1085.0	"https://www.domain.com.au/3-75-yorktown-parade-maroubra-nsw-2035-2013927478"	9.4
"MARRICKVILLE"	"195 Addison Rd"	3	"House"	Passed In	"https://www.domain.com.au/195-addison-road-marrickville-nsw-2204-2013935197"	6.7
"MARRICKVILLE"	"4/123 Marrickville Rd"	1	"Unit"	Passed In	"https://www.domain.com.au/4-123-marrickville-road-marrickville-nsw-2204-2013934181"	6.7
"MARSFIELD"	"66/102-104 Crimea Rd"	2	"Townhouse"	836.0	"https://www.domain.com.au/66-102-crimea-road-marsfield-nsw-2122-2013938611"	13.9
"MASCOT"	"17 Brussels St"	4	"House"	2013.9999999999998	"https://www.domain.com.au/17-brussels-street-mascot-nsw-2020-2013935098"	7.2
"MASCOT"	"1/149-161 O'Riordan St"	2	"Unit"	850.0	"https://www.domain.com.au/1-149-161-o-riordan-street-mascot-nsw-2020-2013932924"	7.2
"MATRAVILLE"	"97/226-236 Beauchamp Rd"	2	"Unit"	796.0	"https://www.domain.com.au/97-234-beauchamp-road-matraville-nsw-2036-2013938915"	10.3
"MERRYLANDS"	"53 Hawksview St"	3	"House"	Passed In	"https://www.domain.com.au/53-hawksview-street-merrylands-nsw-2160-2013928774"	21.3
"MERRYLANDS"	"16 Zillah St"	3	"House"	Passed In	"https://www.domain.com.au/16-zillah-street-merrylands-nsw-2160-2013929525"	21.3
"MIDDLETON GRANGE"	"32 Charlie St"	4	"House"	752.0	"https://www.domain.com.au/32-charlie-street-middleton-grange-nsw-2171-2013940857"	34.4
"MIDDLETON GRANGE"	"9 Thomas Hassall Av"	5	"House"	Passed In	"https://www.domain.com.au/9-thomas-hassall-avenue-middleton-grange-nsw-2171-2013931988"	34.4
"MILSONS POINT"	"1902/2 Dind St"	3	"Unit"	Passed In	"https://www.domain.com.au/1902-2-dind-street-milsons-point-nsw-2061-2013940410"	2.2
"MINTO"	"54 Gawler Av"	4	"House"	880.0	"https://www.domain.com.au/54-gawler-ave--minto-nsw-2566-2013887536"	37.8
"MIRANDA"	"11a/63 Bellingara Rd"	1	"Villa"	578.5	"https://www.domain.com.au/11a-63-bellingara-road-miranda-nsw-2228-2013928356"	21
"MIRANDA"	"15/7-15 Jackson Av"	2	"Unit"	701.0	"https://www.domain.com.au/15-7-15-jackson-avenue-miranda-nsw-2228-2013943761"	21
"MIRANDA"	"2 Kotara Pl"	3	"House"	1211.0	"https://www.domain.com.au/2-kotara-place-miranda-nsw-2228-2013928361"	21
"MONTEREY"	"65 Scarborough St"	3	"House"	1570.0	"https://www.domain.com.au/65-scarborough-street-monterey-nsw-2217-2013921160"	12.9
"MORTLAKE"	"6/1A Hilly St"	2	"Unit"	Passed In	"https://www.domain.com.au/6-1a-hilly-street-mortlake-nsw-2137-2013939897"	9.6
