"Suburb","Address",Bedroom,"Type",Price,"Link"
"Abbotsford","8/1 Rokeby Rd",2,"Unit",860,"https://www.realestate.com.au/126129138"
"Adamstown","66 Lockyer St",4,"House",,"https://www.realestate.com.au/126155126"
"Alexandria","119 Buckland St",2,"House",1502,"https://www.realestate.com.au/126149070"
"Alexandria","20/9 Henderson Rd",1,"Unit",650,"https://www.realestate.com.au/126141046"
"Alexandria","20/11 Henderson Rd",1,"Unit",650,""
"Allambie Heights","18 Bate Av",5,"House",1880,"https://www.realestate.com.au/126120666"
"Allawah","89 Illawarra St",5,"House",1593,"https://www.realestate.com.au/126109530"
"Angourie","3 Angourie St",4,"House",1155,"https://www.realestate.com.au/126138538"
"Annandale","36 Alfred St",4,"House",,"https://www.realestate.com.au/126146526"
"Armidale","19 Kirkwood St",3,"House",,"https://www.realestate.com.au/126010494"
"Arncliffe","7 Spring St",4,"House",,"https://www.realestate.com.au/126118870"
"Artarmon","6/2 Palmer St",2,"Unit",,"https://www.realestate.com.au/126142562"
"Artarmon","42/5 Broughton Rd",1,"Unit",741,"https://www.realestate.com.au/126183430"
"Artarmon","5 Rimmington St",4,"House",2050,"https://www.realestate.com.au/126073578"
"Ashfield","1/16 Webbs Av",2,"Unit",905,"https://www.realestate.com.au/126082802"
"Ashfield","2/393 Liverpool Rd",2,"Unit",,"https://www.realestate.com.au/126106462"
"Ashfield","12 Service Av",4,"House",1905,"https://www.realestate.com.au/126120794"
"Ashfield","4 Holwood Av",4,"House",,"https://www.realestate.com.au/126089954"
"Ashfield","55/2A Brown St",2,"Unit",790,"https://www.realestate.com.au/126110886"
"Ashfield","6/101 Alt St",2,"Unit",,"https://www.realestate.com.au/126150854"
"Ashfield","301/168 Liverpool Rd",2,"Unit",740,"https://www.realestate.com.au/126106710"
"Auburn","84 Cardigan St",4,"House",,"https://www.realestate.com.au/126122578"
"Auburn","119 Cardigan St",3,"House",905,"https://www.realestate.com.au/126103990"
"Auburn","78 Park Rd",5,"House",1326,"https://www.realestate.com.au/126117362"
"Auburn","28 Gordon Rd",4,"House",945,"https://www.realestate.com.au/126164626"
"Auburn","3/64 Harrow Rd",3,"Unit",,"https://www.realestate.com.au/126111710"
"Austinmer","65 Asquith St",3,"House",1250,"https://www.realestate.com.au/126133942"
"Avalon Beach","29 Plateau Rd",3,"House",,"https://www.realestate.com.au/126074274"
"Avalon Beach","133 Cabarita Rd",4,"House",,"https://www.realestate.com.au/126101750"
"Avoca Beach","4/157 The Round Dr",5,"House",1770,""
"Avoca Beach","132 Hillside Rd",5,"House",,"https://www.realestate.com.au/126092554"
"Balcolyn","31 Lake Rd",3,"House",427,"https://www.realestate.com.au/126015994"
"Balgowlah","106 Balgowlah Rd",3,"House",1650,"https://www.realestate.com.au/126140822"
"Balgowlah","17/5A Pitt St",2,"Unit",820,"https://www.realestate.com.au/126126754"
"Balgowlah","1/1 Brighton St",3,"Unit",1755,"https://www.realestate.com.au/126083138"
"Balgowlah","3/186 Woodland St",4,"Unit",2200,"https://www.realestate.com.au/126126426"
"Balgowlah Heights","11 Dobroyd Rd",5,"House",3250,"https://www.realestate.com.au/126112974"
"Balgownie","13 Blanchard Cr",5,"House",1013,"https://www.realestate.com.au/126108046"
"Balmain","6 Valley St",3,"House",1600,"https://www.realestate.com.au/126106694"
"Balmain","97 Beattie St",3,"House",,"https://www.realestate.com.au/126055490"
"Balmain","102 Beattie St",4,"House",,""
"Balmain","5/428 Darling St",2,"Unit",1090,"https://www.realestate.com.au/126006602"
"Bangalow","6 Palm Tree Cr",4,"House",,""
"Bangalow","26 Granuaille Rd",3,"House",715,""
"Bangalow","851 Bangalow Rd",4,"House",1575,""
"Bangor","4/4 Dandarbong Av",3,"Unit",,""
"Bangor","39 Yates Rd",4,"House",,""
"Bangor","1 Turuga Pl",5,"House",,"https://www.realestate.com.au/126084250"
"Banksia","21/9 Banksia Av",2,"Unit",806,"https://www.realestate.com.au/126136770"
"Bankstown","43 Little Rd",3,"House",1205,"https://www.realestate.com.au/126114018"
"Bankstown","17 Dutton St",3,"House",1480,"https://www.realestate.com.au/126112958"
"Barrack Point","23 Shell Cove Rd",4,"House",1288,"https://www.realestate.com.au/126062410"
"Bass Hill","284 Hector St",3,"House",,"https://www.realestate.com.au/126119242"
"Bateau Bay","3 Caloola Cl",4,"House",1090,"https://www.realestate.com.au/126066810"
"Bateau Bay","61 Berne St",4,"House",,"https://www.realestate.com.au/126139278"
"Bathurst","196 Brilliant St",3,"House",310,"https://www.realestate.com.au/121184178"
"Bathurst","103 Havannah St",3,"House",,"https://www.realestate.com.au/126102454"
"Bathurst","324 Howick St",3,"House",,"https://www.realestate.com.au/126083938"
"Bathurst","188A Keppel St",2,"House",,"https://www.realestate.com.au/126066222"
"Baulkham Hills","51 Christopher St",3,"House",1150,"https://www.realestate.com.au/126110718"
"Baulkham Hills","4 Aminya Pl",4,"House",,"https://www.realestate.com.au/126195802"
"Baulkham Hills","33 Woodlands St",3,"House",985,"https://www.realestate.com.au/126149370"
"Baulkham Hills","15 Radiata Av",4,"House",1520,"https://www.realestate.com.au/126103378"
"Baulkham Hills","160 Baulkham Hills Rd",4,"House",,"https://www.realestate.com.au/126110558"
"Beecroft","16 Finlay Av",5,"House",1600,"https://www.realestate.com.au/126116698"
"Beecroft","47 Hull Rd",4,"House",1850,"https://www.realestate.com.au/126115634"
"Beecroft","152 Murray Farm Rd",4,"House",1500,"https://www.realestate.com.au/126157534"
"Beecroft","91/7 Chapman Av",3,"Unit",1350,"https://www.realestate.com.au/126103362"
"Beecroft","14 Bingara Rd",3,"House",1641,"https://www.realestate.com.au/126147226"
"Bella Vista","5A Richardson Pl",4,"House",1200,"https://www.realestate.com.au/126136126"
"Bella Vista","17 Northridge Av",4,"House",2250,"https://www.realestate.com.au/126110354"
"Bellevue Hill","54 Kambala Rd",5,"House",,""
"Bellevue Hill","3 Boronia Rd",5,"House",,""
"Bellevue Hill","13/76 Birriga Rd",2,"Unit",,"https://www.realestate.com.au/126117714"
"Belmore","10 Lakemba St",3,"House",1660,"https://www.realestate.com.au/126104186"
"Beverley Park","21 Carroll St",3,"House",2120,"https://www.realestate.com.au/126073898"
"Beverly Hills","7A Westbrook St",5,"House",,"https://www.realestate.com.au/126105566"
"Beverly Hills","21 Mercury St",3,"House",1090,"https://www.realestate.com.au/126117686"
"Beverly Hills","8 Allambee Cr",3,"House",,"https://www.realestate.com.au/126081270"
"Bexley","13 Salisbury Av",4,"House",1450,"https://www.realestate.com.au/125859834"
"Bexley","17 Northbrook St",4,"House",,""
"Bexley North","68 Oliver St",3,"House",1639,"https://www.realestate.com.au/126060762"
"Bilgola Plateau","19 Terama St",4,"House",,"https://www.realestate.com.au/126100698"
"Birrong","11 Marmion St",3,"House",879,"https://www.realestate.com.au/126114854"
"Birrong","4 Gazzard St",2,"House",972,"https://www.realestate.com.au/126153666"
"Birrong","30 Mccrossin Av",3,"House",950,"https://www.realestate.com.au/126116378"
"Blacktown","48 Valentine St",3,"House",,""
"Blacktown","67 Patrick St",4,"House",1060,"https://www.realestate.com.au/126147310"
"Blacktown","103 Peter St",3,"House",,"https://www.realestate.com.au/126113158"
"Blacktown","3 Ironbark Cr",3,"House",,"https://www.realestate.com.au/126158782"
"Blacktown","406 Flushcombe Rd",3,"House",725,"https://www.realestate.com.au/126128126"
"Blacktown","14 Baker St",4,"House",884,"https://www.realestate.com.au/126171162"
"Blue Haven","169 Blueridge Dr",5,"House",,"https://www.realestate.com.au/126113850"
"Bondi","3/2 Ocean St",2,"Unit",1202,"https://www.realestate.com.au/126129522"
"Bondi","16/7 Denham St",2,"Unit",1340,"https://www.realestate.com.au/126120446"
"Bondi","29 Boonara Av",4,"House",3560,"https://www.realestate.com.au/126098770"
"Bondi","17/34A Fletcher St",2,"Unit",1100,"https://www.realestate.com.au/126107246"
"Bondi Beach","2/112 Warners Av",2,"Unit",1010,"https://www.realestate.com.au/126137174"
"Bondi Junction","21 Brisbane St",3,"House",,"https://www.realestate.com.au/126098506"
"Bondi Junction","B104/91 Old South Head Rd",2,"Unit",,"https://www.realestate.com.au/126041718"
"Bonnet Bay","10 Lincoln Cr",4,"House",,"https://www.realestate.com.au/126154202"
"Bonville","206 Braford Dr",5,"House",,"https://www.realestate.com.au/126021850"
"Bossley Park","16 Garrison Rd",4,"House",,"https://www.realestate.com.au/126098482"
