"Suburb","Address",Bedroom,"Type",Price,"Link"
"Northbridge","3/23 Eastern Valley Wy",3,"Unit",,"https://www.realestate.com.au/126305278"
"Northbridge","218/128 Sailors Bay Rd",1,"Unit",,"https://www.realestate.com.au/126366058"
"Northmead","8 Hemsworth Av",3,"House",1020000,""
"Oakdale","85 Steveys Forest Rd",4,"House",615000,"https://www.realestate.com.au/126346442"
"Oatley","2/81 Gungah Bay Rd",3,"Unit",,"https://www.realestate.com.au/126348918"
"Oberon","143 Oconnell Rd",2,"House",275000,"https://www.realestate.com.au/126246306"
"Oran Park","31 Ducros St",5,"House",,"https://www.realestate.com.au/126321458"
"Oran Park","34 Steward Dr",4,"House",,"https://www.realestate.com.au/126389334"
"Oyster Bay","41 Carina Rd",4,"House",1814000,"https://www.realestate.com.au/126355418"
"Oyster Bay","61 Connell Rd",4,"House",,""
"Oyster Bay","17 Shipwright Pl",5,"House",,"https://www.realestate.com.au/126491366"
"Paddington","15 Sutherland Av",3,"House",2100000,"https://www.realestate.com.au/126329282"
"Paddington","126 Boundary St",2,"House",1820000,"https://www.realestate.com.au/126311738"
"Paddington","25/237 Underwood St",1,"Unit",800000,""
"Paddington","30 Hoddle St",4,"House",2600000,"https://www.realestate.com.au/126146422"
"Padstow","5/12 Alma Rd",3,"Unit",745000,"https://www.realestate.com.au/126231422"
"Padstow","2/61A Courtney Rd",3,"Unit",730249,"https://www.realestate.com.au/126316226"
"Padstow Heights","6 Fiona Cl",3,"House",1130000,"https://www.realestate.com.au/126343722"
"Padstow Heights","54 Richardson Av",4,"House",,"https://www.realestate.com.au/126343110"
"Panania","7 Lambeth St",2,"House",900000,"https://www.realestate.com.au/126352166"
"Parkes","40 Barton St",4,"House",,"https://www.realestate.com.au/126246510"
"Parkes","15 Coronation Av",3,"House",,"https://www.realestate.com.au/126245882"
"Parklea","3 Fairway St",4,"House",1100000,"https://www.realestate.com.au/126344558"
"Parramatta","16/6 Lennox St",2,"Unit",620000,"https://www.realestate.com.au/126344290"
"Parramatta","11 Denison St",6,"House",,"https://www.realestate.com.au/125905122"
"Parramatta","15/15 Early St",2,"Unit",,"https://www.realestate.com.au/126342438"
"Pendle Hill","6/7 Wyena Rd",3,"Unit",740000,"https://www.realestate.com.au/126366346"
"Penshurst","7 Hanigan St",3,"House",1320000,"https://www.realestate.com.au/126347306"
"Petersham","5/162 New Canterbury Rd",2,"Unit",865000,"https://www.realestate.com.au/126296582"
"Petersham","69 Crystal St",3,"House",1340000,"https://www.realestate.com.au/126293970"
"Picnic Point","13/110 Picnic Point Rd",3,"Unit",740000,"https://www.realestate.com.au/126284294"
"Point Clare","15 Collard Rd",5,"House",,"https://www.realestate.com.au/126361694"
"Point Frederick","7 Harrison St",5,"House",2800000,"https://www.realestate.com.au/126335614"
"Point Piper","13 Wolseley Rd",6,"House",16500000,"https://www.realestate.com.au/126190850"
"Port Kembla","10 Sixth Av",4,"House",615000,""
"Port Macquarie","62 Hastings River Dr",3,"House",,""
"Port Macquarie","107 River Park Rd",4,"House",,""
"Port Macquarie","11/41 Pacific Dr",2,"Unit",350000,"https://www.realestate.com.au/126369058"
"Port Macquarie","9/50 Home St",2,"Unit",405000,""
"Port Macquarie","3 Raven Hill",5,"House",825000,"https://www.realestate.com.au/126267686"
"Port Macquarie","14 Petostrum Pl",4,"House",,"https://www.realestate.com.au/126366350"
"Port Macquarie","7/1 Clarence St",2,"Unit",,"https://www.realestate.com.au/126308306"
"Potts Point","44/15 Wylde St",0.5,"Unit",522500,""
"Potts Point","93/1 Mcdonald St",1,"Unit",785000,"https://www.realestate.com.au/126294498"
"Potts Point","4/134 Brougham St",1,"Unit",810000,"https://www.realestate.com.au/126360386"
"Prestons","1 Henty Cl",4,"House",960000,"https://www.realestate.com.au/126323346"
"Prospect","9 Lyte Pl",4,"House",810000,"https://www.realestate.com.au/126340422"
"Putney","45 Douglas St",6,"House",4300000,"https://www.realestate.com.au/126282822"
"Pymble","84 Telegraph Rd",5,"House",3050000,"https://www.realestate.com.au/126294810"
"Pyrmont","5/15 Bowman St",2,"Unit",2375000,"https://www.realestate.com.au/126328974"
"Quakers Hill","5A Rutledge Cr",3,"House",720500,"https://www.realestate.com.au/126411674"
"Queens Park","36 Rawson Av",2,"House",2260000,"https://www.realestate.com.au/126351434"
"Queenscliff","15/63 Pavilion St",3,"Unit",,"https://www.realestate.com.au/126342142"
"Queenscliff","13/35 Dalley St",1,"Unit",755000,"https://www.realestate.com.au/126350090"
"Randwick","5/10 Figtree Av",2,"Unit",1110000,"https://www.realestate.com.au/126313078"
"Randwick","18/2 Gumara St",2,"Unit",1380000,"https://www.realestate.com.au/126342006"
"Randwick","3/2 Lion St",2,"Unit",1016000,"https://www.realestate.com.au/126331670"
"Randwick","8/2 William St",3,"Unit",1670000,"https://www.realestate.com.au/126318674"
"Redfern","158 Lawson St",4,"House",1610000,"https://www.realestate.com.au/126270154"
"Redfern","502/1 Marian St",2,"Unit",,"https://www.realestate.com.au/126336302"
"Redhead","39 Brown St",4,"House",,"https://www.realestate.com.au/126388646"
"Revesby","1/13 Polo St",3,"Unit",785000,"https://www.realestate.com.au/126329038"
"Rhodes","904/42 Shoreline Dr",1,"Unit",725000,"https://www.realestate.com.au/126311690"
"Riverside","158 Riverside Dr",3,"House",,"https://www.realestate.com.au/125752362"
"Riverview","58 Taleeban Rd",4,"House",,""
"Rockdale","12A/9 King Edward St",2,"Unit",670000,"https://www.realestate.com.au/126342590"
"Rockdale","21 Lydham Av",3,"House",1340000,"https://www.realestate.com.au/126317790"
"Rockdale","21/57 George St",2,"Unit",830000,"https://www.realestate.com.au/126346422"
"Rooty Hill","18 Mavis St",3,"House",650000,""
"Rose Bay","12/494 Old South Head Rd",2,"Unit",1470000,"https://www.realestate.com.au/126243842"
"Rose Bay","5/27 The Avenue",3,"Unit",,"https://www.realestate.com.au/126151694"
"Rose Bay","12/2 Iluka St",2,"Unit",,"https://www.realestate.com.au/126322590"
"Rose Bay","3/79 Osullivan Rd",2,"Unit",,"https://www.realestate.com.au/126342766"
"Rosebery","32/919 Botany Rd",2,"Unit",740000,""
"Rosebery","285/5 Queen St",1,"Unit",665000,""
"Roseville","62 Macquarie St",3,"House",2380000,"https://www.realestate.com.au/126329150"
"Roseville","21 Amarna Pde",3,"House",,"https://www.realestate.com.au/126195466"
"Rozelle","44A Rosser St",3,"House",1240000,"https://www.realestate.com.au/126365322"
"Rozelle","6/65 Nelson St",2,"Unit",1675000,"https://www.realestate.com.au/126331938"
"Rushcutters Bay","5/2 Waratah St",3,"Unit",,"https://www.realestate.com.au/126339334"
"Rydalmere","15 Milton St",4,"House",,"https://www.realestate.com.au/126274730"
"Ryde","49 Lane Cove Rd",3,"House",,""
"Ryde","39 Clermont Av",3,"House",,""
"Ryde","162B Quarry Rd",5,"House",,""
"Ryde","9 Pratten Av",5,"House",,"https://www.realestate.com.au/126336010"
"Ryde","505N/2 Lardelli Dr",2,"Unit",841000,"https://www.realestate.com.au/126337014"
"Ryde","4/1 Hatton St",2,"Unit",,"https://www.realestate.com.au/126231330"
"Sandringham","1/143 Clareville Av",2,"Unit",595000,"https://www.realestate.com.au/126349206"
"Sandringham","43 Riverside Dr",3,"House",2925000,"https://www.realestate.com.au/126323338"
"Sans Souci","28A Tuffy Av",3,"House",1130000,"https://www.realestate.com.au/126328978"
"Sans Souci","4/146 Chuter Av",2,"Unit",,"https://www.realestate.com.au/126316346"
"Sans Souci","22 Meriel St",4,"House",,"https://www.realestate.com.au/126346450"
"Sawtell","11 Seventh Av",3,"House",620000,""
"Sawtell","133 Boronia St",4,"House",,"https://www.realestate.com.au/126238730"
"Seaforth","41 Gurney Cr",4,"House",2765000,"https://www.realestate.com.au/126311642"
"Seaforth","73 Wakehurst Pky",4,"House",1695000,"https://www.realestate.com.au/126327222"
"Seaforth","17 Hope St",5,"House",2695000,"https://www.realestate.com.au/126341054"
"Seven Hills","65A Pretoria Rd",3,"House",670000,"https://www.realestate.com.au/126351814"
"Silverdale","15 Waterhouse Dr",4,"House",1225000,"https://www.realestate.com.au/126332854"
"Smithfield","12 Gipps St",3,"House",801000,"https://www.realestate.com.au/126341802"
"Soldiers Point","5/111 Soldiers Point Rd",2,"Unit",800000,""
"South Albury","225 Olive St",2,"House",,"https://www.realestate.com.au/126307198"
"South Durras","31 Murramarang Cr",5,"House",725000,"https://www.realestate.com.au/126199598"
"South Hurstville","7 Rickard Rd",6,"House",2100000,"https://www.realestate.com.au/126312814"
"South Turramurra","66 Canoon Rd",4,"House",1852000,"https://www.realestate.com.au/126353458"
"South Wentworthville","10 Biscayne Av",2,"House",830000,"https://www.realestate.com.au/126337486"
"South Wentworthville","7 Manson St",3,"House",890000,""
"Speers Point","4 Cornish St",3,"House",710000,"https://www.realestate.com.au/126350674"
"St Andrews","17 Aberfeldy Cr",5,"House",825000,""
"St Ives","30 Kenthurst Rd",3,"House",,""
"St Marys","4/175 Adelaide St",3,"Unit",556000,"https://www.realestate.com.au/126335850"
"Stanmore","1/219 Stanmore Rd",1,"Unit",600000,"https://www.realestate.com.au/126329458"
"Summer Hill","7/44 Henson St",2,"Unit",850000,"https://www.realestate.com.au/126330830"
"Surfside","51 Myamba Pde",5,"House",,"https://www.realestate.com.au/126330446"
"Surry Hills","421 Riley St",3,"House",,"https://www.realestate.com.au/126281570"
"Surry Hills","21 Brumby St",2,"House",1595000,"https://www.realestate.com.au/126317718"
"Sutherland","8/153 Wattle Rd",3,"Unit",951500,"https://www.realestate.com.au/126362370"
"Sutherland","8/11 Acton St",2,"Unit",,"https://www.realestate.com.au/126352734"
"Sydney","26/119 York St",3,"Unit",2500000,"https://www.realestate.com.au/126345462"
"Tempe","24 Brooklyn St",4,"House",,"https://www.realestate.com.au/126285438"
"Tempe","111 Samuel St",2,"House",,"https://www.realestate.com.au/126365250"
"Terrigal","11 Parry Av",2,"House",625000,"https://www.realestate.com.au/126377822"
"Terrigal","170 Scenic Hwy",4,"House",,"https://www.realestate.com.au/126348490"
"Toongabbie","6 Lamonerie St",2,"House",1165000,"https://www.realestate.com.au/126345426"
"Tuross Head","30 Monash Av",4,"House",632000,"https://www.realestate.com.au/126290554"
"Turramurra","113 Merrivale La",4,"House",,"https://www.realestate.com.au/126255470"
"Turramurra","11 Canberra Av",4,"House",2161000,"https://www.realestate.com.au/126356266"
"Ultimo","522/99 Jones St",2,"Unit",,"https://www.realestate.com.au/126119954"
"Vaucluse","221B Hopetoun Av",3,"House",,"https://www.realestate.com.au/126279362"
"Vaucluse","21 Parsley Rd",5,"House",,"https://www.realestate.com.au/126283610"
"Vaucluse","6/5 Towns Rd",2,"Unit",1130000,""
"Villawood","9 Alcoomie St",2,"House",785000,"https://www.realestate.com.au/126267994"
"Villawood","1 Wattle Av",4,"House",882000,""
"Wahroonga","101 Browns Rd",3,"House",,"https://www.realestate.com.au/126192726"
"Wahroonga","5 Sutherland Av",6,"House",,"https://www.realestate.com.au/126368198"
"Wahroonga","14/11 Woniora Av",1,"Unit",,""
"Wahroonga","3 Tanderra St",5,"House",,"https://www.realestate.com.au/126346406"
"Wamberal","36 Grove Rd",5,"House",1150000,"https://www.realestate.com.au/126289214"
"Warrawong","18 Bruce Rd",3,"House",,"https://www.realestate.com.au/126317358"
"Waverton","105/100 Bay Rd",3,"Unit",2700000,"https://www.realestate.com.au/126357422"
"Wentworth Point","502/1 Waterways St",3,"Unit",900000,"https://www.realestate.com.au/126326490"
"West Ballina","13 Riverview Av",3,"House",415000,"https://www.realestate.com.au/126181210"
"West Hoxton","35 Mitchell Dr",5,"House",,"https://www.realestate.com.au/126327522"
"West Pennant Hills","112 Hull Rd",4,"House",,""
"West Pennant Hills","26 Kookaburra Pl",5,"House",2430000,""
"West Pennant Hills","72 Westmore Dr",4,"House",,"https://www.realestate.com.au/126235090"
"West Pennant Hills","69A Castle Hill Rd",5,"House",,"https://www.realestate.com.au/126349398"
"West Pymble","35 Ramsay Av",3,"House",1385000,"https://www.realestate.com.au/126308278"
"Westmead","12 Austral Av",3,"House",1160000,""
"Whale Beach","12 Beauty Dr",4,"House",,"https://www.realestate.com.au/126299306"
"Whitebridge","150 Burwood Rd",3,"House",,"https://www.realestate.com.au/126269446"
"Wiley Park","10 Clio St",4,"House",,"https://www.realestate.com.au/126314258"
"Windang","53 Waratah St",4,"House",890000,"https://www.realestate.com.au/126269554"
"Windsor Downs","11 Buchanan La",4,"House",,"https://www.realestate.com.au/126365726"
"Woodcroft","137 Doonside Cr",3,"House",667500,"https://www.realestate.com.au/126091158"
"Woolooware","17/53 Caronia Av",2,"Unit",,"https://www.realestate.com.au/126356206"
"Woronora","56 Prince Edward Park Rd",3,"House",,"https://www.realestate.com.au/126345894"
"Woronora","25 Manilla Pl",4,"House",1200000,"https://www.realestate.com.au/126417302"
"Woy Woy","50 Robin Cr",4,"House",740000,"https://www.realestate.com.au/126316238"
"Woy Woy","69 Rawson Rd",9,"Unit",1825000,""
"Yagoona","157 Wycombe St",3,"House",900000,"https://www.realestate.com.au/126333554"
"Yagoona","20 Anthony St",3,"House",,"https://www.realestate.com.au/126333998"
"Yagoona","21 Mcmillan St",3,"House",,"https://www.realestate.com.au/126338242"
"Yagoona","22 Warung St",3,"House",911000,"https://www.realestate.com.au/126334982"
"Yarrow","372 Wanna Wanna Rd",4,"House",,"https://www.realestate.com.au/7920530"
"Zetland","813/17 Joynton Av",2,"Unit",1510000,"https://www.realestate.com.au/126334778"
