"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Hornsby"	"4 Frederick St"	4	"House"	1365500	"https://www.realestate.com.au/126527398"	20.6
"Hunters Hill"	"115 Ryde Rd"	5	"House"	2701000	"https://www.realestate.com.au/126335982"	6.3
"Hunters Hill"	"6/10 Ryde Rd"	3	"Unit"		"https://www.realestate.com.au/126480706"	6.3
"Hunters Hill"	"57 Blaxland St"	4	"House"		"https://www.realestate.com.au/126461110"	6.3
"Hurstville"	"14/7 Bellevue Pde"	1	"Unit"		"https://www.realestate.com.au/126558010"	14.7
"Hurstville"	"2/2 Bellevue Pde"	2	"Unit"	682000	"https://www.realestate.com.au/126484982"	14.7
"Hurstville"	"1/7 Dalcassia St"	2	"Unit"	750000	"https://www.realestate.com.au/126502178"	14.7
"Hurstville"	"12 Docos Cr"	4	"House"	1480000	""	14.7
"Hyland Park"	"21 The Glen"	3	"House"		"https://www.realestate.com.au/126427418"	un_known
"Illawong"	"62 Moreton Rd"	4	"House"	1310000	"https://www.realestate.com.au/126519374"	21
"Illawong"	"78 Griffin Pde"	5	"House"		"https://www.realestate.com.au/126538578"	21
"Islington"	"304/14 Milford St"	3	"Unit"		"https://www.realestate.com.au/126488922"	un_known
"Jannali"	"130 Sutherland Rd"	3	"House"	1285000	"https://www.realestate.com.au/126513630"	21.2
"Jindabyne"	"21 Munyang St"	10	"House"		"https://www.realestate.com.au/126409170"	un_known
"Kahibah"	"39 Beath Cr"	3	"House"	741000	"https://www.realestate.com.au/126577934"	un_known
"Kanahooka"	"2/173 Kanahooka Rd"	2	"Unit"		"https://www.realestate.com.au/126358046"	un_known
"Karabar"	"24 Binowee Pl"	4	"House"	652000	"https://www.realestate.com.au/126529490"	un_known
"Kellyville"	"4 Exbury Rd"	4	"House"		"https://www.realestate.com.au/126497914"	28.7
"Kellyville"	"30 Myles Cr"	5	"House"		"https://www.realestate.com.au/126473034"	28.7
"Kellyville Ridge"	"46 Betts St"	4	"House"	1031000	"https://www.realestate.com.au/126523246"	31.7
"Kensington"	"17/17 Villiers St"	1	"Unit"		"https://www.realestate.com.au/126514242"	4.9
"Kensington"	"7/3 Goodwood St"	1	"Unit"		"https://www.realestate.com.au/126515758"	4.9
"Kenthurst"	"35 Jones Rd"	5	"House"		"https://www.realestate.com.au/126462050"	29.6
"Kilaben Bay"	"3 South St"	4	"House"		"https://www.realestate.com.au/126468190"	un_known
"Killara"	"23 Lorne Av"	5	"House"		"https://www.realestate.com.au/126477430"	12
"Killara"	"305/657 Pacific Hwy"	2	"Unit"	770000	"https://www.realestate.com.au/125489362"	12
"Killarney Heights"	"3 Emmett Pl"	5	"House"	2350000	""	10.4
"Kingsford"	"15 Bass St"	3	"House"	1800000	"https://www.realestate.com.au/126471602"	6.7
"Kingsford"	"23A Marville Av"	5	"House"		"https://www.realestate.com.au/126476610"	6.7
"Kingsgrove"	"36 Wolli St"	4	"House"	1630000	"https://www.realestate.com.au/126489642"	12.8
"Kirrawee"	"38/125 Oak Rd"	2	"Unit"		"https://www.realestate.com.au/126509354"	22.4
"Kirribilli"	"9/111 Carabella St"	1	"Unit"	775000	"https://www.realestate.com.au/126515726"	2.4
"Kogarah"	"22 Cadia St"	3	"House"		"https://www.realestate.com.au/126500386"	12.7
"Kogarah Bay"	"23 Payten St"	4	"House"		"https://www.realestate.com.au/126500610"	14.7
"Kurnell"	"91 Torres St"	4	"House"	1330000	"https://www.realestate.com.au/126419390"	17.7
"Kurrajong"	"145 Old Bells Line Of Rd"	4	"House"		"https://www.realestate.com.au/126528602"	un_known
"Lane Cove"	"29/300A Burns Bay Rd"	2	"Unit"	945000	"https://www.realestate.com.au/126511626"	6.8
"Lane Cove"	"78 Bridge St"	5	"House"		"https://www.realestate.com.au/126523482"	6.8
"Lane Cove"	"43 Cope St"	3	"House"		"https://www.realestate.com.au/126537038"	6.8
"Lane Cove"	"10/106 Burns Bay Rd"	1	"Unit"		""	6.8
"Lane Cove"	"16/300B Burns Bay Rd"	2	"Unit"		"https://www.realestate.com.au/126476370"	6.8
"Lane Cove"	"25/1 Coxs La"	2	"Unit"	1305000	"https://www.realestate.com.au/126522082"	6.8
"Lane Cove North"	"13/4 Murray St"	2	"Unit"	700000	""	7.4
"Lane Cove North"	"18/24 Helen St"	2	"Unit"		"https://www.realestate.com.au/126500830"	7.4
"Lane Cove North"	"5/4 Murray St"	2	"Unit"	695000	"https://www.realestate.com.au/126585418"	7.4
"Lane Cove West"	"60 Hallam Av"	3	"House"		"https://www.realestate.com.au/126523058"	8.4
"Lavington"	"528 Douglas Rd"	3	"House"		"https://www.realestate.com.au/125712606"	un_known
"Lawrence"	"35 High St"	5	"House"		"https://www.realestate.com.au/126455570"	653
"Leichhardt"	"6 Foster St"	4	"House"		"https://www.realestate.com.au/126499686"	5
"Lennox Head"	"11 Stoneyhurst Dr"	4	"House"		"https://www.realestate.com.au/126332466"	un_known
"Lidcombe"	"85 Vaughan St"	3	"House"	1362000	"https://www.realestate.com.au/126475914"	15.1
"Lidcombe"	"11 The Boulevarde"	3	"House"	1100000	"https://www.realestate.com.au/126274270"	15.1
"Lilli Pilli"	"1 Randell Av"	4	"House"		"https://www.realestate.com.au/126242234"	24.1
"Liverpool"	"5 Deerwood Av"	3	"House"	760000	"https://www.realestate.com.au/126508062"	26.9
"Liverpool"	"11 Oakborne Rd"	7	"House"		"https://www.realestate.com.au/126487282"	26.9
"Lurnea"	"14 Supply Av"	3	"House"		"https://www.realestate.com.au/126485686"	29.6
"Lurnea"	"29 Darling Av"	4	"House"	742000	"https://www.realestate.com.au/126494162"	29.6
"Manly"	"32 Denison St"	2	"House"	1950000	""	10.8
"Manly"	"1/126 Addison Rd"	2	"Unit"	1130000	"https://www.realestate.com.au/126459474"	10.8
"Manly"	"3/38 Wood St"	2	"Unit"	1451000	"https://www.realestate.com.au/126527430"	10.8
"Manly"	"5/112 North Steyne"	2	"Unit"	1880000	"https://www.realestate.com.au/126476414"	10.8
"Manly"	"1/84A Darley Rd"	1	"Unit"	794000	"https://www.realestate.com.au/126514618"	10.8
"Manly"	"1/2 Ashburner St"	3	"Unit"		"https://www.realestate.com.au/126521198"	10.8
"Manly Vale"	"1/41 Campbell Pde"	2	"Unit"		"https://www.realestate.com.au/126488346"	10.8
"Maroubra"	"42 Byng St"	5	"House"	1900000	"https://www.realestate.com.au/126486978"	9.4
"Maroubra"	"6/31 Bond St"	1	"Unit"	785000	"https://www.realestate.com.au/126527406"	9.4
"Maroubra"	"29 Banks St"	4	"House"		"https://www.realestate.com.au/126457306"	9.4
"Marrickville"	"17 Horton St"	3	"House"	1611000	"https://www.realestate.com.au/126476482"	6.7
"Marrickville"	"3/328 Livingstone Rd"	2	"Unit"		"https://www.realestate.com.au/126505302"	6.7
"Marsfield"	"23/114 Crimea Rd"	2	"Unit"	830000	""	13.9
"Marsfield"	"3/57 Culloden Rd"	3	"Unit"		"https://www.realestate.com.au/126498154"	13.9
"Matraville"	"42 Lawson St"	3	"House"		"https://www.realestate.com.au/126309826"	10.3
"Matraville"	"21 Pozieres Av"	0.5	"House"	2381000	""	10.3
"Mayfield"	"84 Braye St"	2	"House"	580000	"https://www.realestate.com.au/126509086"	164
"Meerschaum Vale"	"142 Bartletts La"	6	"House"		"https://www.realestate.com.au/126371226"	un_known
"Menai"	"45 The Woods Cct"	4	"House"	1150000	"https://www.realestate.com.au/126512098"	24
"Menai"	"14 Arnold Pl"	3	"House"	920000	"https://www.realestate.com.au/126578854"	24
"Merewether"	"48 Railway St"	3	"House"	855000	""	167
"Merewether"	"12 Wilton St"	3	"House"	820000	"https://www.realestate.com.au/126441898"	167
"Merewether Heights"	"14 The Grove"	3	"House"		"https://www.realestate.com.au/126501274"	un_known
"Merimbula"	"14/27 Beach St"	0.5	"House"	440000	"https://www.realestate.com.au/118629999"	un_known
"Merrylands"	"11 Addlestone Rd"	4	"House"	1650000	""	21.3
"Merrylands"	"7 Walker St"	3	"House"	1180000	"https://www.realestate.com.au/126557870"	21.3
"Milperra"	"19 Mactier Av"	4	"House"		"https://www.realestate.com.au/126519090"	21.6
"Milsons Point"	"12/98 Alfred St"	1	"Unit"	790000	"https://www.realestate.com.au/126527318"	2.2
"Miranda"	"8/162 Karimbla Rd"	3	"Unit"	1125000	"https://www.realestate.com.au/126457434"	21
"Miranda"	"153 Kareena Rd"	2	"House"	1400000	""	21
"Miranda"	"7B Edward Av"	5	"House"	1460000	"https://www.realestate.com.au/126504978"	21
"Miranda"	"10 Violet St"	4	"House"	1800000	"https://www.realestate.com.au/126523922"	21
"Mittagong"	"520 Old Rd S"	5	"House"		"https://www.realestate.com.au/126452010"	un_known
"Mona Vale"	"1 Emma St"	5	"House"		"https://www.realestate.com.au/126426646"	22.8
"Mona Vale"	"3 Coronation St"	3	"House"	1760000	"https://www.realestate.com.au/126519550"	22.8
"Mortdale"	"12 St Catherine St"	4	"House"	1565000	"https://www.realestate.com.au/126493658"	16.9
"Mosman"	"7 Curlew Camp Rd"	5	"House"	6500000	"https://www.realestate.com.au/124248922"	5.4
"Mosman"	"3/174 Spit Rd"	2	"Unit"		"https://www.realestate.com.au/126447818"	5.4
"Mosman"	"18/2 Lang St"	2	"Unit"		"https://www.realestate.com.au/126526482"	5.4
"Mosman"	"17/148 Spit Rd"	3	"Unit"	1100000	"https://www.realestate.com.au/126496450"	5.4
"Mosman"	"1/30 Hale Rd"	3	"Unit"		"https://www.realestate.com.au/126518874"	5.4
"Mosman"	"5/25 Moruben Rd"	3	"Unit"		"https://www.realestate.com.au/126532118"	5.4
"Mosman"	"18/507 Military Rd"	2	"Unit"	1570000	"https://www.realestate.com.au/126585402"	5.4
"Mosman"	"15/1 Mosman St"	2	"Unit"		""	5.4
"Mount Druitt"	"29 Austral St"	3	"House"		"https://www.realestate.com.au/126511750"	37.7
"Mullumbimby"	"10 Dinjerra Pl"	3	"House"		"https://www.realestate.com.au/126464806"	un_known
"Muswellbrook"	"12 John Howe Cct"	4	"House"		"https://www.realestate.com.au/126478978"	un_known
"Narrabeen"	"9/192 Ocean St"	3	"Unit"		"https://www.realestate.com.au/126491726"	17.6
"Narrabri"	"7 Goobar St"	3	"House"		"https://www.realestate.com.au/126419446"	un_known
"Narraweena"	"75 Alfred St"	3	"House"	1500000	"https://www.realestate.com.au/126548774"	14.5
"Narwee"	"99 Hannans Rd"	3	"House"	1281000	"https://www.realestate.com.au/126498586"	15.6
"Nashdale"	"131 Nashdale La"	5	"House"		"https://www.realestate.com.au/7921238"	un_known
"Nelson Bay"	"68/2 Gowrie Av"	3	"Unit"		"https://www.realestate.com.au/126487406"	un_known
"Neutral Bay"	"4/22 Bent St"	3	"Unit"		""	4.2
"Neutral Bay"	"60A Bent St"	3	"House"		"https://www.realestate.com.au/126474070"	4.2
"Newcastle"	"51 Perkins St"	3	"House"	1100000	"https://www.realestate.com.au/126540210"	168
"Newport"	"80 Prince Alfred Pde"	4	"House"		""	24.9
"Newport"	"10 Prince Alfred Pde"	5	"House"		"https://www.realestate.com.au/126425666"	24.9
"Newport"	"26 Walworth Av"	4	"House"	2080000	"https://www.realestate.com.au/126479846"	24.9
"Newtown"	"11 Laura St"	2	"House"		"https://www.realestate.com.au/126465574"	4.1
"Newtown"	"18 Whitehorse St"	2	"House"	1275000	"https://www.realestate.com.au/126468306"	4.1
"Newtown"	"3 St John St"	3	"House"		"https://www.realestate.com.au/126520706"	4.1
"Normanhurst"	"1A Hammond Av"	5	"House"	1830000	"https://www.realestate.com.au/126547362"	19.2
"North Avoca"	"118 Bradleys Rd"	4	"House"		"https://www.realestate.com.au/126514214"	un_known
"North Curl Curl"	"37 Makim St"	3	"House"		"https://www.realestate.com.au/121840026"	14.3
"North Curl Curl"	"1 Spring Rd"	4	"House"	2875000	"https://www.realestate.com.au/126485510"	14.3
"North Curl Curl"	"101 Headland Rd"	4	"House"	2555000	""	14.3
"North Parramatta"	"22/2 Iron St"	2	"Unit"	587000	"https://www.realestate.com.au/126526966"	19.7
"North Parramatta"	"16 Bourke St"	2	"House"		"https://www.realestate.com.au/126493022"	19.7
"North Richmond"	"85 Keda Cct"	3	"House"		""	un_known
"North Ryde"	"2A Beatrice St"	3	"House"	1470000	""	10.9
"North Sydney"	"7/12 Berry St"	1	"Unit"		"https://www.realestate.com.au/126541094"	11.8
"North Wahroonga"	"8 Daly Av"	4	"House"	1985000	"https://www.realestate.com.au/126475262"	19.9
"North Willoughby"	"60 Warrane Rd"	4	"House"		"https://www.realestate.com.au/126479602"	8.3
"Northmead"	"48/6 Redbank Rd"	2	"Unit"	550000	"https://www.realestate.com.au/126450246"	21.7
"Oak Flats"	"1 Malin Rd"	3	"House"	665000	"https://www.realestate.com.au/126371166"	116
"Oatley"	"48 Algernon St"	5	"House"		"https://www.realestate.com.au/126520502"	17.2
"Old Guildford"	"29 Crawford St"	3	"House"		"https://www.realestate.com.au/126505822"	20.2
"Orange"	"111 Clinton St"	3	"House"		"https://www.realestate.com.au/126452002"	un_known
"Paddington"	"21/339 Oxford St"	0.5	"Unit"	400000	"https://www.realestate.com.au/126530914"	2.7
"Paddington"	"27/110 Cascade St"	2	"Unit"		"https://www.realestate.com.au/126519130"	2.7
"Padstow"	"54/30 Werona Av"	3	"Unit"		"https://www.realestate.com.au/126499330"	18.3
"Parkes"	"60 Orange St"	3	"House"		"https://www.realestate.com.au/126440666"	un_known
"Parkes"	"52 Station St"	3	"House"		"https://www.realestate.com.au/126441074"	un_known
"Peakhurst"	"47 Bungalow Rd"	3	"House"	1215000	"https://www.realestate.com.au/126520238"	16.9
"Pennant Hills"	"8A Vaughan Av"	4	"House"	1780000	""	19
"Penshurst"	"60 Cambridge St"	3	"House"	1801000	"https://www.realestate.com.au/126492098"	15.4
"Picnic Point"	"40 Kathleen Pde"	3	"House"	1117000	"https://www.realestate.com.au/126511966"	22.8
"Point Frederick"	"7/42 Frederick St"	2	"Unit"	440000	"https://www.realestate.com.au/126546758"	48.1
"Point Frederick"	"87 Albany St"	6	"House"		"https://www.realestate.com.au/126541558"	48.1
"Point Piper"	"3/91 Wolseley Rd"	4	"Unit"	5800000	"https://www.realestate.com.au/126435138"	4.2
"Point Piper"	"9/4 Longworth Av"	3	"Unit"	2660000	"https://www.realestate.com.au/126438706"	4.2
"Point Piper"	"17/25 Wolseley Rd"	3	"Unit"		"https://www.realestate.com.au/126435682"	4.2
"Point Piper"	"2/2B Wentworth St"	1	"Unit"		""	4.2
"Port Hacking"	"6 Gow Av"	4	"House"		"https://www.realestate.com.au/126461814"	23.6
"Port Kembla"	"41 Third Av"	4	"House"		"https://www.realestate.com.au/126508138"	un_known
"Port Macquarie"	"1 Perks Pde"	4	"House"		""	391
"Port Macquarie"	"10 Parkside Ct"	4	"House"		"https://www.realestate.com.au/126500722"	391
"Port Macquarie"	"1/30 Watonga St"	2	"Unit"	382500	"https://www.realestate.com.au/126504786"	391
"Port Macquarie"	"8 Seascape Pl"	4	"House"		"https://www.realestate.com.au/126531918"	391
"Port Macquarie"	"33 Herschell St"	4	"House"		"https://www.realestate.com.au/126527342"	391
"Port Macquarie"	"3 Home Ridge Tce"	4	"House"		"https://www.realestate.com.au/126426498"	391
"Port Macquarie"	"41 Ballina Cr"	4	"House"		"https://www.realestate.com.au/126482058"	391
"Port Macquarie"	"6/20 Buller St"	2	"Unit"		"https://www.realestate.com.au/126526242"	391
"Port Macquarie"	"1 Garnet Av"	5	"House"		"https://www.realestate.com.au/126465506"	391
"Port Macquarie"	"2 Elsie Ct"	5	"House"		"https://www.realestate.com.au/126531898"	391
"Potts Point"	"7/7 Springfield Av"	2	"Unit"	1200000	"https://www.realestate.com.au/126484290"	1.7
"Prospect"	"26 Edgeware Rd"	4	"House"		"https://www.realestate.com.au/126451938"	27.8
"Prospect"	"84 Aldgate St"	4	"House"		"https://www.realestate.com.au/126462186"	27.8
"Punchbowl"	"1/21 Christian Rd"	3	"Unit"	780000	"https://www.realestate.com.au/126416330"	15.5
"Punchbowl"	"4 Victoria Rd"	4	"House"		"https://www.realestate.com.au/126458270"	15.5
"Pymble"	"141 Livingstone Av"	5	"House"		"https://www.realestate.com.au/126414398"	15
"Pymble"	"3 Royston Cl"	6	"House"		"https://www.realestate.com.au/126422854"	15
"Quakers Hill"	"5 Turf Pl"	5	"House"		"https://www.realestate.com.au/126514534"	33.8
"Queanbeyan"	"52 Antill St"	3	"House"		"https://www.realestate.com.au/126509038"	un_known
"Queanbeyan"	"64 Ross Rd"	4	"House"	633500	"https://www.realestate.com.au/126479510"	un_known
"Queanbeyan"	"36 Cooma St"	2	"House"		"https://www.realestate.com.au/126480206"	un_known
"Queanbeyan West"	"11 Glennie Pl"	3	"House"	600000	"https://www.realestate.com.au/126508482"	un_known
"Queens Park"	"154 Denison St"	3	"House"		"https://www.realestate.com.au/126442546"	5.5
"Queens Park"	"4 Lynch Av"	3	"House"		"https://www.realestate.com.au/126454242"	5.5
"Queenscliff"	"11/111 Queenscliff Rd"	2	"Unit"		"https://www.realestate.com.au/126525990"	11.8
"Queenscliff"	"8/6 Hill St"	2	"Unit"		"https://www.realestate.com.au/126524546"	11.8
"Queenscliff"	"3/22A Queenscliff Rd"	3	"Unit"	4000000	""	11.8
"Ramsgate Beach"	"10/106 Chuter Av"	3	"Unit"	805000	"https://www.realestate.com.au/126506166"	13.8
"Randwick"	"1/8 Botany St"	2	"Unit"		""	6
"Randwick"	"68/244 Alison Rd"	1	"Unit"	675000	"https://www.realestate.com.au/126519134"	6
"Rathmines"	"29 Northminster Wy"	4	"House"		"https://www.realestate.com.au/126458730"	un_known
"Redfern"	"79 Redfern St"	6	"House"	2060000	"https://www.realestate.com.au/502560006"	2.9
"Redfern"	"5A Walker St"	2	"House"	1270000	"https://www.realestate.com.au/126499654"	2.9
"Redfern"	"53/21 Regent St"	3	"Unit"		"https://www.realestate.com.au/126464662"	2.9
"Revesby"	"67 Doyle Rd"	3	"House"	1130000	"https://www.realestate.com.au/126518110"	19.9
"Revesby"	"17 Carrington St"	4	"House"	940000	"https://www.realestate.com.au/126571238"	19.9
"Revesby Heights"	"291 The River Rd"	6	"House"	1100000	""	21
"Rhodes"	"203C/10 Marquet St"	1	"Unit"		"https://www.realestate.com.au/126514358"	11.7
"Richmond"	"67 Windsor St"	4	"House"	1300000	"https://www.realestate.com.au/126389714"	un_known
"Riverwood"	"6/3 Bonds Rd"	2	"Unit"	460000	"https://www.realestate.com.au/126538610"	17
"Rooty Hill"	"11 Elizabeth St"	2	"House"	750000	"https://www.realestate.com.au/126503734"	35.2
"Rose Bay"	"646 Old South Head Rd"	3	"House"	2300000	"https://www.realestate.com.au/126461434"	5.7
"Roseville"	"458 Penshurst St"	4	"House"		"https://www.realestate.com.au/126449858"	9.6
"Roseville"	"18/6 Victoria St"	3	"Unit"		"https://www.realestate.com.au/126475378"	9.6
"Roseville"	"1A Belgium Av"	6	"House"		"https://www.realestate.com.au/126524886"	9.6
"Rossmore"	"55 Devonshire Rd"	6	"House"		"https://www.realestate.com.au/7923510"	41
"Rozelle"	"67A/67B Merton St"	3	"House"	1350000	"https://www.realestate.com.au/126512686"	3.4
"Rozelle"	"12 Goodsir St"	4	"House"	2950000	"https://www.realestate.com.au/126476318"	3.4
"Rozelle"	"74 Mansfield St"	3	"House"	1275000	"https://www.realestate.com.au/126535338"	3.4
"Russell Lea"	"238A Lyons Rd"	2	"House"	1005000	"https://www.realestate.com.au/126497254"	6.2
"Rydalmere"	"23 Sylvia St"	4	"House"	1190000	"https://www.realestate.com.au/126497298"	16.4
"Ryde"	"86 Bridge Rd"	3	"House"		"https://www.realestate.com.au/126513110"	11.2
"Ryde"	"19 Dobson Cr"	5	"House"		"https://www.realestate.com.au/126505422"	11.2
"Salamander Bay"	"12 Ford St"	4	"House"		"https://www.realestate.com.au/124559442"	un_known
"Sandringham"	"15 Waldron St"	2	"House"	1810000	"https://www.realestate.com.au/126518826"	15.9
"Sans Souci"	"58 Sandringham St"	4	"House"		"https://www.realestate.com.au/126502078"	15.3
"Saratoga"	"1 Steyne Rd"	3	"House"	1320000	"https://www.realestate.com.au/126522830"	45.6
"Seven Hills"	"3 Nattai St"	4	"House"		"https://www.realestate.com.au/126537398"	27.2
"Shoal Bay"	"3 Lillian St"	3	"House"		"https://www.realestate.com.au/126446742"	un_known
"South Kempsey"	"21 Bruces La"	3	"House"	271000	"https://www.realestate.com.au/126456874"	un_known
"South Penrith"	"132 Jamison Rd"	4	"House"	695000	"https://www.realestate.com.au/125902566"	47.8
"South Turramurra"	"6 Bowen Av"	5	"House"		"https://www.realestate.com.au/126476602"	16
"South Wentworthville"	"24 Monterey St"	3	"House"		"https://www.realestate.com.au/126559182"	22.5
"St Ives"	"1 Elegans Av"	6	"House"		"https://www.realestate.com.au/126477046"	15.8
"St Ives"	"2103/169 Mona Vale Rd"	2	"Unit"		"https://www.realestate.com.au/126421466"	15.8
"St Ives"	"67 Lynbara Av"	3	"House"	1825000	"https://www.realestate.com.au/126532370"	15.8
"St Ives Chase"	"34 Gould Av"	4	"House"		"https://www.realestate.com.au/126253946"	18.2
"St Leonards"	"62/13 Herbert St"	2	"Unit"		"https://www.realestate.com.au/126467882"	5
"Stanwell Park"	"11 The Drive"	2	"House"	1000000	"https://www.realestate.com.au/126501662"	44.8
"Stockton"	"58 Forfar St"	3	"House"		"https://www.realestate.com.au/126522602"	189
"Strathfield"	"4/72 Albert Rd"	2	"Unit"		"https://www.realestate.com.au/126453190"	10.5
"Strathfield"	"15 Mintaro Av"	4	"House"	2813000	"https://www.realestate.com.au/126443982"	10.5
"Strathfield"	"2 The Close"	4	"House"		"https://www.realestate.com.au/126430350"	10.5
"Strathfield"	"108 Beresford Rd"	5	"House"	3000000	"https://www.realestate.com.au/126409294"	10.5
"Strathfield"	"113 Wallis Av"	4	"House"	2850000	"https://www.realestate.com.au/126428146"	10.5
"Strathfield"	"194 Homebush Rd"	5	"House"	2500000	"https://www.realestate.com.au/126506446"	10.5
"Strathfield"	"43 Pemberton St"	3	"House"		""	10.5
"Suffolk Park"	"2/59 Brandon St"	3	"House"	825000	"https://www.realestate.com.au/126544174"	un_known
"Surfside"	"33 Palana St"	3	"House"	300000	"https://www.realestate.com.au/126437066"	un_known
"Surry Hills"	"410/188 Chalmers St"	2	"Unit"		"https://www.realestate.com.au/126487330"	2.5
"Surry Hills"	"509/188 Chalmers St"	2	"Unit"	1270000	"https://www.realestate.com.au/126535802"	2.5
"Surry Hills"	"474 Bourke St"	2	"House"		"https://www.realestate.com.au/126508106"	2.5
"Surry Hills"	"306/417 Bourke St"	1	"Unit"	1180000	"https://www.realestate.com.au/126490170"	2.5
"Table Top"	"13 Samantha Ct"	5	"House"		"https://www.realestate.com.au/126466746"	un_known
"Tanilba Bay"	"7 Caswell Cr"	7	"House"		"https://www.realestate.com.au/126396930"	un_known
"Tempe"	"33 Wentworth St"	2	"House"		"https://www.realestate.com.au/126497550"	7.7
"Terrigal"	"1/10 Grosvenor Rd"	3	"Unit"	1300000	"https://www.realestate.com.au/124570934"	94
"Thornleigh"	"34 Eddy St"	4	"House"	1610000	"https://www.realestate.com.au/126532234"	19.1
"Thornleigh"	"6A Clifford Av"	3	"House"		"https://www.realestate.com.au/126520590"	19.1
"Toongabbie"	"4 Andrews Av"	3	"House"	875000	"https://www.realestate.com.au/126577006"	25.2
"Turramurra"	"10/183 Burns Rd"	3	"Unit"	1460000	""	16.5
"Ulladulla"	"82 South Pacific Cr"	3	"House"	710000	"https://www.realestate.com.au/126441594"	un_known
"Ultimo"	"112 Quarry St"	4	"House"		"https://www.realestate.com.au/126510386"	1.5
"Umina Beach"	"1/142B The Esplanade"	6	"House"		"https://www.realestate.com.au/126384454"	38.8
"Umina Beach"	"10 Sylvan Cl"	4	"House"		"https://www.realestate.com.au/126508150"	38.8
"Umina Beach"	"30 Lakeview Pde"	2	"House"	548000	""	38.8
"Urunga"	"3A Crescent St"	5	"House"		"https://www.realestate.com.au/126418390"	un_known
"Vaucluse"	"1/48 Towns Rd"	4	"Unit"	2360000	"https://www.realestate.com.au/126489306"	6.6
"Vaucluse"	"2 Hillside Av"	4	"House"		""	6.6
"Vaucluse"	"1/1 Marne St"	2	"Unit"		"https://www.realestate.com.au/126474338"	6.6
"Vaucluse"	"1/43A Fitzwilliam Rd"	2	"Unit"	1300000	""	6.6
"Villawood"	"38 Goonaroi St"	3	"House"		"https://www.realestate.com.au/126545434"	21.4
"Vineyard"	"52 Level Crossing Rd"	3	"House"		""	40.5
"Wagga Wagga"	"288 Kincaid St"	4	"House"		"https://www.realestate.com.au/126470694"	un_known
"Wahroonga"	"23A Wahroonga Av"	5	"House"	2665000	"https://www.realestate.com.au/126164882"	18.7
"Wahroonga"	"62 Campbell Dr"	5	"House"		"https://www.realestate.com.au/126502022"	18.7
"Wamberal"	"45 Brush Rd"	4	"House"		""	un_known
"Wamberal"	"16 Wallent Cl"	4	"House"	992000	""	un_known
"Wareemba"	"359 Great Rd N"	3	"House"		"https://www.realestate.com.au/126526246"	7.1
"Wareemba"	"21 Irene St"	5	"House"		"https://www.realestate.com.au/126465338"	7.1
"Warilla"	"53 Bradman Av"	3	"House"	561000	"https://www.realestate.com.au/126366094"	un_known
"Warilla"	"165 Shellharbour Rd"	3	"House"	527000	"https://www.realestate.com.au/126432734"	un_known
"Warners Bay"	"2 Jonathan St"	3	"House"		""	un_known
"Warners Bay"	"87 Bayview St"	2	"House"		"https://www.realestate.com.au/126505330"	un_known
"Warriewood"	"21 Alameda Wy"	3	"House"	1550000	"https://www.realestate.com.au/126461994"	20.6
"Waterloo"	"202/1 Botany Rd"	1	"Unit"	630000	"https://www.realestate.com.au/126456970"	3.7
"Wentworth Point"	"502/1 Waterways St"	3	"Unit"		""	20.1
"Wentworth Point"	"614/16 Baywater Dr"	2	"Unit"	750000	"https://www.realestate.com.au/126504634"	20.1
"Wentworth Point"	"240/21 Marine Pde"	2	"Unit"		"https://www.realestate.com.au/126523558"	20.1
"West Pennant Hills"	"1 Glenfern Cl"	7	"House"		"https://www.realestate.com.au/126340498"	20
"West Pennant Hills"	"14 Kingfisher Pl"	5	"House"		"https://www.realestate.com.au/126505322"	20
"West Ryde"	"1/5 Endeavour St"	2	"Unit"	676000	"https://www.realestate.com.au/126548382"	12.8
"Westmead"	"49 Amos St"	3	"House"	1251000	"https://www.realestate.com.au/126503714"	21.5
"Whale Beach"	"128 Whale Beach Rd"	5	"House"		"https://www.realestate.com.au/125340690"	30.3
"Whitebridge"	"30 Burwood Rd"	5	"House"		""	un_known
"Willoughby"	"44 Salisbury Rd"	4	"House"	2900000	"https://www.realestate.com.au/125715778"	7.3
"Willoughby"	"103 Sydney St"	5	"House"	3500000	"https://www.realestate.com.au/126480870"	7.3
"Wollstonecraft"	"18/4 Lamont St"	1	"Unit"		""	4.4
"Wollstonecraft"	"10/13 Morton St"	2	"Unit"	1302500	"https://www.realestate.com.au/126534462"	4.4
"Woodpark"	"16 Sandra St"	4	"House"		"https://www.realestate.com.au/126683322"	22.8
"Woollahra"	"5/7 Wallaroy Cr"	2	"Unit"		"https://www.realestate.com.au/126466962"	3.6
"Woollahra"	"3/199 Edgecliff Rd"	2	"Unit"	1595000	"https://www.realestate.com.au/126468398"	3.6
"Woollahra"	"5/29C Nelson St"	2	"Unit"	1000000	"https://www.realestate.com.au/126414526"	3.6
"Woolloomooloo"	"124/6 Cowper Wharf Rdwy"	2	"Unit"		"https://www.realestate.com.au/126507614"	1.3
"Woolloomooloo"	"12/60 William St"	2	"Unit"		"https://www.realestate.com.au/126537050"	1.3
"Woolooware"	"12 Munni St"	3	"House"	1820000	"https://www.realestate.com.au/126480994"	21
"Woolooware"	"506/475 Captain Cook Dr"	2	"Unit"		"https://www.realestate.com.au/126535382"	21
