"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"KURNELL"	"174 Prince Charles Pde"	3	"House"	Passed In	"http://www.domain.com.au/2013882284"	17.7
"KYEEMAGH"	"7/49B Mutch Av"	3	"Villa"	Passed In	"http://www.domain.com.au/2013907392"	10.3
"LAKE HAVEN"	"33 Derwent Dr"	5	"House"	750.0	"http://www.domain.com.au/2013899229"	unknown
"LALOR PARK"	"33 Danny Rd"	3	"House"	Passed In	"http://www.domain.com.au/2013910841"	28.1
"LANE COVE"	"6A Bridge St"	4	"House"	Passed In	"http://www.domain.com.au/2013903191"	6.8
"LANE COVE"	"55A Finlayson St"	3	"House"	Price withheld	"http://www.domain.com.au/2013905062"	6.8
"LANE COVE NORTH"	"25 Kara St"	5	"House"	Passed In	"http://www.domain.com.au/2013885060"	7.4
"LANE COVE NORTH"	"5/31-39 Mindarie St"	1	"Unit"	Price withheld	"http://www.domain.com.au/2013901091"	7.4
"LANE COVE NORTH"	"8/400 Mowbray Rd W"	2	"Unit"	Passed In	"http://www.domain.com.au/2013908247"	7.4
"LANE COVE NORTH"	"13/4 Murray St"	2	"Unit"	700.0	"http://www.domain.com.au/2013904092"	7.4
"LANE COVE NORTH"	"16/506-512 Pacific Hwy"	2	"Unit"	770.0	"http://www.domain.com.au/2013910896"	7.4
"LANE COVE NORTH"	"2/22 Willandra St"	3	"Townhouse"	Price withheld	"http://www.domain.com.au/2013905064"	7.4
"LANE COVE WEST"	"11 Yethonga Av"	4	"House"	2450.0	"http://www.domain.com.au/2013902557"	8.4
"LAWSON"	"60 Hay St"	2	"House"	360.0	"http://www.domain.com.au/2013882611"	88
"LEICHHARDT"	"24 Arthur St"	2	"House"	Passed In	"http://www.domain.com.au/2013895136"	5
"LIDCOMBE"	"29 Martin St"	3	"House"	1360.0	"http://www.domain.com.au/2013857167"	15.1
"LIDCOMBE"	"55 Ostend St"	5	"House"	1908.0	"http://www.domain.com.au/2013894940"	15.1
"LIDCOMBE"	"62 Raymond St"	4	"House"	1000.0	"http://www.domain.com.au/2013892190"	15.1
"LIDCOMBE"	"47 Wayland Av"	6	"House"	Withdrawn	"http://www.domain.com.au/2013894941"	15.1
"LILYFIELD"	"69 White St"	4	"House"	2420.0	"http://www.domain.com.au/2013901409"	3.9
"LINDFIELD"	"49 Cocupara Av"	4	"House"	Passed In	"http://www.domain.com.au/2013900886"	10.7
"LINDFIELD"	"34/234 Pacific Hwy"	3	"Unit"	Price withheld	"http://www.domain.com.au/2013889053"	10.7
"LIVERPOOL"	"84 Alderson Av"	4	"House"	830.0	"http://www.domain.com.au/2013869816"	26.9
"LONGUEVILLE"	"14 Kenneth St"	6	"House"	6000.0	"http://www.domain.com.au/2013896587"	5.4
"LONGUEVILLE"	"85 William Edward St"	5	"House"	Price withheld	"http://www.domain.com.au/2013902410"	5.4
"LUGARNO"	"7 Boronia Pde"	3	"House"	1920.0	"http://www.domain.com.au/2013896682"	19.6
"LUGARNO"	"2A Illawong St"	5	"House"	Passed In	"http://www.domain.com.au/2013896692"	19.6
"LUGARNO"	"31 Lugarno Pde"	3	"House"	1316.0	"http://www.domain.com.au/2013901900"	19.6
"LUGARNO"	"11 Tallowwood Av"	4	"House"	Passed In	"http://www.domain.com.au/2013898647"	19.6
"LURNEA"	"4 Clingan Av"	3	"House"	755.0	"http://www.domain.com.au/2013891245"	29.6
"MANLY"	"2/41 Ashburner St"	2	"Unit"	1720.0	"http://www.domain.com.au/2013901488"	10.8
"MANLY"	"17/17 Balgowlah Rd"	3	"Unit"	1450.0	"http://www.domain.com.au/2013902251"	10.8
"MANLY"	"5/87 Birkley Rd"	3	"Unit"	1375.0	"http://www.domain.com.au/2013899207"	10.8
"MANLY"	"32 Denison St"	2	"House"	1950.0	"http://www.domain.com.au/2013904296"	10.8
"MANLY"	"3/10 Griffin St"	2	"Unit"	Passed In	"http://www.domain.com.au/2013890312"	10.8
"MANLY"	"8 Herbert St"	4	"House"	Withdrawn	"http://www.domain.com.au/2013901703"	10.8
"MANLY"	"5 Lawson Pl"	1	"House"	1510.0	"http://www.domain.com.au/2013901709"	10.8
"MANLY"	"18/51 Pittwater Rd"	1	"Unit"	905.0	"http://www.domain.com.au/2013903247"	10.8
"MANLY"	"4/66 Whistler St"	2	"Unit"	991.2	"http://www.domain.com.au/2013622895"	10.8
"MAROUBRA"	"1001 Anzac Pde"	3	"House"	Passed In	"http://www.domain.com.au/2013856564"	9.4
"MAROUBRA"	"9 Bowen Pl"	3	"House"	1830.0	"http://www.domain.com.au/2013893326"	9.4
"MAROUBRA"	"19/425 Malabar Rd"	3	"Townhouse"	Passed In	"http://www.domain.com.au/2013897845"	9.4
"MAROUBRA"	"59 Torrington Rd"	3	"House"	2700.0	"http://www.domain.com.au/2013890508"	9.4
"MARRICKVILLE"	"15 South St"	3	"House"	Price withheld	"http://www.domain.com.au/2013883157"	6.7
"MARRICKVILLE"	"12/295 Victoria Rd"	2	"Unit"	875.0	"http://www.domain.com.au/2013893068"	6.7
"MARRICKVILLE"	"43 Wemyss St"	4	"House"	Passed In	"http://www.domain.com.au/2013904175"	6.7
"MARSFIELD"	"23 Blundell St"	4	"House"	2200.0	"http://www.domain.com.au/2013898545"	13.9
"MASCOT"	"4 Frogmore St"	3	"Semi"	1357.0	"http://www.domain.com.au/2013893526"	7.2
"MASCOT"	"16/635 Gardeners Rd"	2	"Unit"	775.0	"http://www.domain.com.au/2013891116"	7.2
"MATRAVILLE"	"451 Bunnerong Rd"	3	"House"	1661.0	"http://www.domain.com.au/2013893528"	10.3
"MATRAVILLE"	"45a Meehan St"	4	"House"	1965.0	"http://www.domain.com.au/2013879996"	10.3
"MATRAVILLE"	"125 Perry St"	3	"Semi"	1250.0	"http://www.domain.com.au/2013890383"	10.3
"MATRAVILLE"	"21 Pozieres Av"	3	"House"	2381.0	"http://www.domain.com.au/2013891528"	10.3
"MATRAVILLE"	"72/22-24 Wassell St"	3	"Unit"	933.0	"http://www.domain.com.au/2013888554"	10.3
"MEADOWBANK"	"8/1 Bay Dr"	3	"Unit"	Passed In	"http://www.domain.com.au/2013899891"	12.2
"MELROSE PARK"	"165 Cobham Av"	3	"House"	1702.0	"http://www.domain.com.au/2013898705"	13.3
"MENAI"	"6 McCabe Pl"	3	"House"	Passed In	"http://www.domain.com.au/2013877665"	24
"MERRYLANDS"	"5 Charlotte St"	6	"House"	Price withheld	"http://www.domain.com.au/2013878814"	21.3
"MERRYLANDS"	"33 Chelsea St"	2	"House"	1010.0	"http://www.domain.com.au/2013898139"	21.3
"MERRYLANDS"	"35 Chelsea St"	3	"House"	1014.9999999999999	"http://www.domain.com.au/2013898140"	21.3
"MERRYLANDS"	"106 Farnell St"	2	"House"	630.5	"http://www.domain.com.au/2013914973"	21.3
"MERRYLANDS"	"11 Vincent St"	3	"House"	1130.0	"http://www.domain.com.au/2013897770"	21.3
"MERRYLANDS WEST"	"65 Eddy St"	4	"House"	Passed In	"http://www.domain.com.au/2013830265"	22
"MILLER"	"64 Cartwright Av"	3	"House"	651.0	"http://www.domain.com.au/2013891240"	30.3
"MIRANDA"	"2 Crookwell Av"	4	"House"	2205.0	"http://www.domain.com.au/2013892899"	21
"MIRANDA"	"7/276 Port Hacking Rd"	3	"Townhouse"	Passed In	"http://www.domain.com.au/2013892567"	21
"MIRANDA"	"67 Wyralla Rd"	3	"House"	Price withheld	"http://www.domain.com.au/2013904248"	21
"MORTDALE"	"10 Roberts Av"	3	"House"	Passed In	"http://www.domain.com.au/2013902570"	16.9
"MOSMAN"	"65 Belmont Rd"	4	"House"	Withdrawn	"http://www.domain.com.au/2013898633"	5.4
"MOSMAN"	"3/94 Muston St"	3	"Townhouse"	Withdrawn	"http://www.domain.com.au/2013893276"	5.4
"MOUNT PRITCHARD"	"56 South Pacific Av"	3	"House"	Passed In	"http://www.domain.com.au/2013896527"	28.2
"NAREMBURN"	"4 Bongalong St"	4	"House"	3100.0	"http://www.domain.com.au/2013898616"	5.6
"NAREMBURN"	"5 Martin St"	2	"House"	Passed In	"http://www.domain.com.au/2013902529"	5.6
"NAREMBURN"	"14/18 Northcote St"	2	"Unit"	Passed In	"http://www.domain.com.au/2013906163"	5.6
"NARRABEEN"	"1/1235 Pittwater Rd"	2	"Unit"	Withdrawn	"http://www.domain.com.au/2013902533"	17.6
"NARRABEEN"	"9/2 Wetherill St"	2	"Unit"	960.0	"http://www.domain.com.au/2013880767"	17.6
"NARWEE"	"42 Glendale Av"	3	"House"	950.0	"http://www.domain.com.au/2013784302"	15.6
"NEUTRAL BAY"	"1/1 High View Av"	2	"Unit"	1420.0	"http://www.domain.com.au/2013898637"	4.2
"NEUTRAL BAY"	"7/17 Wyagdon St"	3	"Unit"	Passed In	"http://www.domain.com.au/2013904150"	4.2
"NEWPORT"	"2/377-383 Barrenjoey Rd"	2	"Unit"	Withdrawn	"http://www.domain.com.au/2013900599"	24.9
"NEWPORT"	"8A King St"	3	"Semi"	1425.0	"http://www.domain.com.au/2013895395"	24.9
"NEWTOWN"	"204 Church St"	3	"House"	1625.0	"http://www.domain.com.au/2013898906"	4.1
"NEWTOWN"	"30 Fitzroy St"	3	"House"	1640.0	"http://www.domain.com.au/2013898097"	4.1
"NEWTOWN"	"18 Fulham St"	3	"House"	1470.0	"http://www.domain.com.au/2013903508"	4.1
"NEWTOWN"	"54 Margaret St"	2	"House"	1310.0	"http://www.domain.com.au/2013898965"	4.1
"NORTH CURL CURL"	"21 Bellevue Pde"	4	"House"	2720.0	"http://www.domain.com.au/2013897780"	14.3
"NORTH ROCKS"	"8/193-195 North Rocks Rd"	3	"Townhouse"	905.0	"http://www.domain.com.au/2013893548"	19.8
"NORTH ROCKS"	"14 Northam Dr"	4	"House"	1581.0	"http://www.domain.com.au/2013893831"	19.8
"NORTH ROCKS"	"2/18 Tallwood Dr"	3	"House"	1050.0	"http://www.domain.com.au/2013892560"	19.8
"NORTH ROCKS"	"7 Wentworth Av"	3	"House"	Passed In	"http://www.domain.com.au/2013898387"	19.8
"NORTH RYDE"	"9 Beatrice St"	3	"House"	1710.0	"http://www.domain.com.au/2013897363"	10.9
"NORTH RYDE"	"51 Cooney St"	4	"House"	Withdrawn	"http://www.domain.com.au/2013921413"	10.9
"NORTH RYDE"	"23 Ford St"	3	"House"	Price withheld	"http://www.domain.com.au/2013902572"	10.9
"NORTH RYDE"	"44a Ford St"	4	"Duplex"	1730.0	"http://www.domain.com.au/2013898640"	10.9
"NORTH STRATHFIELD"	"12 Nelson Rd"	3	"House"	2535.0	"http://www.domain.com.au/2013887967"	10.7
"NORTH WAHROONGA"	"19 Barton Cr"	4	"House"	1946.0	"http://www.domain.com.au/2013902586"	19.9
"NORTHBRIDGE"	"9 Namoi Rd"	4	"House"	4600.0	"http://www.domain.com.au/2013889711"	6.3
"NORTHMEAD"	"19 Bevan St"	3	"House"	Passed In	"http://www.domain.com.au/2013895861"	21.7
"OAKDALE"	"4 Janette Pl"	4	"House"	642.5	"http://www.domain.com.au/2013897719"	unknown
"OATLANDS"	"2 Gibbons St"	3	"House"	1730.0	"http://www.domain.com.au/2013896819"	18.5
"OATLANDS"	"1 Holmes Av"	6	"House"	2000.0	"http://www.domain.com.au/2013895373"	18.5
"OATLEY"	"42A Llewellyn St"	4	"House"	2450.0	"http://www.domain.com.au/2013898800"	17.2
"OLD GUILDFORD"	"36 Taralga St"	7	"House"	Passed In	"http://www.domain.com.au/2013881379"	20.2
"OYSTER BAY"	"13 Connell Rd"	4	"House"	1600.0	"http://www.domain.com.au/2013901084"	19.4
"PADDINGTON"	"19/13 Oatley Rd"	2	"Unit"	1425.0	"http://www.domain.com.au/2013888479"	2.7
"PADSTOW"	"46 Adelaide Rd"	5	"Semi"	1270.0	"http://www.domain.com.au/2013897757"	18.3
"PARRAMATTA"	"6/46-48 Morton St"	4	"Townhouse"	Passed In	"http://www.domain.com.au/2013883903"	19.6
"PEAKHURST"	"8/88-90 Belmore Rd"	3	"Villa"	1155.0	"http://www.domain.com.au/2013892912"	16.9
"PEAKHURST"	"9 Church St"	2	"House"	1365.0	"http://www.domain.com.au/2013896453"	16.9
"PEAKHURST"	"43 Jacques Av"	3	"House"	Passed In	"http://www.domain.com.au/2013896451"	16.9
"PEARL BEACH"	"14 Pearl Pde"	4	"House"	2150.0	"http://www.domain.com.au/2013879131"	37.6
"PEMULWUY"	"26 Daruga Av"	5	"House"	Passed In	"http://www.domain.com.au/2013882088"	27
"PENNANT HILLS"	"47 Loftus Rd"	5	"House"	Withdrawn	"http://www.domain.com.au/2013803651"	19
"PENSHURST"	"74 Pacific Av"	3	"House"	1581.0	"http://www.domain.com.au/2013889573"	15.4
"PETERSHAM"	"10/43 Livingstone Rd"	2	"Unit"	770.0	"http://www.domain.com.au/2013901492"	5.9
"PETERSHAM"	"86 Palace St"	6	"House"	2706.0	"http://www.domain.com.au/2013892850"	5.9
"PETERSHAM"	"415/1 Phillip St"	1	"Unit"	Withdrawn	"http://www.domain.com.au/2013895320"	5.9
"PICNIC POINT"	"69 Kennedy St"	3	"House"	Withdrawn	"http://www.domain.com.au/2013896771"	22.8
"POTTS POINT"	"801/9 Bayswater Rd"	2	"Unit"	Withdrawn	"http://www.domain.com.au/2013902547"	1.7
"PUNCHBOWL"	"2 Augusta St"	3	"House"	831.0	"http://www.domain.com.au/2013879169"	15.5
"PUNCHBOWL"	"32 Matthews St"	4	"House"	Passed In	"http://www.domain.com.au/2013881425"	15.5
"PYMBLE"	"15 Golfers Pde"	3	"House"	2095.0	"http://www.domain.com.au/2013882090"	15
"PYMBLE"	"56 Golfers Pde"	3	"House"	1575.0	"http://www.domain.com.au/2013887175"	15
"PYMBLE"	"49 Livingstone Av"	4	"House"	Price withheld	"http://www.domain.com.au/2013904353"	15
"PYRMONT"	"3/104 Miller St"	1	"Unit"	Price withheld	"http://www.domain.com.au/2013897010"	1.3
"PYRMONT"	"603/22 Point St"	2	"Unit"	2850.0	"http://www.domain.com.au/2013904839"	1.3
"QUEENS PARK"	"23 Birrell St"	3	"House"	2400.0	"http://www.domain.com.au/2013895799"	5.5
"QUEENSCLIFF"	"3/40 Dalley St"	2	"Unit"	856.0	"http://www.domain.com.au/2013904145"	11.8
"QUEENSCLIFF"	"3/100 Queenscliff Rd"	2	"Unit"	1203.0	"http://www.domain.com.au/2013922439"	11.8
"RAMSGATE"	"23 Clarkes Rd"	3	"House"	Passed In	"http://www.domain.com.au/2013890333"	14.5
"RANDWICK"	"605/34-52 Alison Rd"	3	"Unit"	Passed In	"http://www.domain.com.au/2013902814"	6
"RANDWICK"	"9 Burton St"	5	"House"	Price withheld	"http://www.domain.com.au/2013886048"	6
"RANDWICK"	"13/6A Cowper St"	2	"Unit"	943.0	"http://www.domain.com.au/2013906179"	6
"RANDWICK"	"4/100 Fern St"	1	"Unit"	908.0	"http://www.domain.com.au/2013890091"	6
"RANDWICK"	"25/2-20 Gumara St"	1	"Unit"	755.0	"http://www.domain.com.au/2013891802"	6
"RANDWICK"	"44-46 Wentworth St"	4	"House"	6205.0	"http://www.domain.com.au/2013897994"	6
"REDFERN"	"210/1-9 Marian St"	3	"Unit"	1475.0	"http://www.domain.com.au/2013886768"	2.9
"REDFERN"	"15/99 Marriott St"	2	"Unit"	Passed In	"http://www.domain.com.au/2013888671"	2.9
"REDFERN"	"14.04/157 Redfern St"	2	"Unit"	1067.5	"http://www.domain.com.au/2013892991"	2.9
"REDFERN"	"1/126 Regent St"	3	"Unit"	1900.0	"http://www.domain.com.au/2013895569"	2.9
"REVESBY"	"84 Vega St"	3	"House"	1451.0	"http://www.domain.com.au/2013892644"	19.9
"REVESBY HEIGHTS"	"143 Sandakan Rd"	4	"House"	965.0	"http://www.domain.com.au/2013899767"	21
"RIVERVIEW"	"4 Yallambee Rd"	5	"House"	Passed In	"http://www.domain.com.au/2013867691"	6.4
"RIVERWOOD"	"8/11 Webb St"	2	"Unit"	650.0	"http://www.domain.com.au/2013898646"	17
"RIVERWOOD"	"48 Weemala Av"	3	"House"	Passed In	"http://www.domain.com.au/2013857623"	17
"ROCKDALE"	"9/18-22 Chapel St"	2	"Unit"	658.0	"http://www.domain.com.au/2013890847"	11.5
"ROSEBERY"	"8/2A Harris St"	2	"Unit"	Withdrawn	"http://www.domain.com.au/2013885293"	5.9
"ROSELANDS"	"1 Berenice St"	4	"House"	1200.0	"http://www.domain.com.au/2013885617"	14.4
"ROSELANDS"	"21 Leigh Av"	3	"House"	1400.0	"http://www.domain.com.au/2013880542"	14.4
"ROSEVILLE"	"15 Addison Av"	5	"House"	3480.0	"http://www.domain.com.au/2013922132"	9.6
"ROSEVILLE"	"10 Echo St"	3	"House"	2385.0	"http://www.domain.com.au/2013904055"	9.6
"ROSEVILLE"	"33 Lord St"	5	"House"	Price withheld	"http://www.domain.com.au/2013903796"	9.6
"ROZELLE"	"13 Springside St"	3	"House"	Passed In	"http://www.domain.com.au/2013892944"	3.4
"RUSHCUTTERS BAY"	"10/29-31 Waratah St"	2	"Unit"	1750.0	"http://www.domain.com.au/2013890426"	2.2
"RYDALMERE"	"81a Antoine St"	4	"Duplex"	Passed In	"http://www.domain.com.au/2013902702"	16.4
"RYDE"	"27 Dorothy St"	4	"House"	1930.0	"http://www.domain.com.au/2013901556"	11.2
"RYDE"	"5/18-20 Price St"	2	"Unit"	Withdrawn	"http://www.domain.com.au/2013904628"	11.2
"SAN REMO"	"362 Scenic Dr"	3	"House"	398.0	"http://www.domain.com.au/2013899342"	115
"SANS SOUCI"	"8/27-37 Ida St"	2	"Villa"	870.0	"http://www.domain.com.au/2013900435"	15.3
"SANS SOUCI"	"12 Toyer Av"	4	"Semi"	2115.0	"http://www.domain.com.au/2013895846"	15.3
"SEAFORTH"	"19 Acacia Rd"	4	"House"	2340.0	"http://www.domain.com.au/2013900269"	8.8
"SEAFORTH"	"5 Alto Av"	5	"House"	2850.0	"http://www.domain.com.au/2013901725"	8.8
"SILVERWATER"	"6/25-29 Melton St N"	3	"Townhouse"	960.0	"http://www.domain.com.au/2013897593"	15.1
"SOUTH GRANVILLE"	"8 Dellwood St"	2	"House"	755.0	"http://www.domain.com.au/2013904336"	18.6
"SOUTH GRANVILLE"	"36 Randolph St"	3	"House"	675.0	"http://www.domain.com.au/2013911678"	18.6
"ST CLAIR"	"13 Trout Pl"	3	"House"	690.0	"http://www.domain.com.au/2013912072"	39.3
"ST HUBERTS ISLAND"	"22 Beachfront Pde"	4	"House"	Withdrawn	"http://www.domain.com.au/2013898687"	43.2
"ST IVES CHASE"	"199 Warrimoo Av"	5	"House"	Passed In	"http://www.domain.com.au/2013888449"	18.2
"ST JOHNS PARK"	"5 Bowtell Av"	4	"House"	Price withheld	"http://www.domain.com.au/2013902151"	27.9
"ST JOHNS PARK"	"6 Concord Pl"	3	"House"	Passed In	"http://www.domain.com.au/2013900091"	27.9
"ST JOHNS PARK"	"71 St Kilda St"	4	"House"	Passed In	"http://www.domain.com.au/2013886717"	27.9
"ST LEONARDS"	"312/1 Sergeants La"	2	"Unit"	Passed In	"http://www.domain.com.au/2013906162"	5
"STANHOPE GARDENS"	"22 Roxburgh Cr"	4	"House"	936.0	"http://www.domain.com.au/2013917447"	30.6
"STANMORE"	"7/2-6 Bridge Rd"	1	"Unit"	698.0	"http://www.domain.com.au/2013897805"	5.1
"STANMORE"	"33 Lincoln St"	3	"House"	1850.0	"http://www.domain.com.au/2013899967"	5.1
"STRATHFIELD"	"17F/30-34 Churchill Av"	2	"Unit"	745.0	"http://www.domain.com.au/2013898802"	10.5
"STRATHFIELD"	"5 Emu St"	4	"House"	2221.0	"http://www.domain.com.au/2013883685"	10.5
"STRATHFIELD"	"11/9 Everton Rd"	2	"Unit"	681.0	"http://www.domain.com.au/2013890486"	10.5
"STRATHFIELD"	"31 Fraser St"	4	"House"	2850.0	"http://www.domain.com.au/2013870812"	10.5
"STRATHFIELD"	"5 Mount St"	4	"House"	Price withheld	"http://www.domain.com.au/2013846949"	10.5
"STRATHFIELD"	"86 Nicholson St"	6	"House"	6600.0	"http://www.domain.com.au/2013889046"	10.5
"STRATHFIELD"	"11/14-20 Russell St"	3	"Unit"	938.5	"http://www.domain.com.au/2013902398"	10.5
"SUMMER HILL"	"7/62 Grosvenor Cr"	2	"Unit"	Passed In	"http://www.domain.com.au/2013898627"	7
"SURRY HILLS"	"G10/431-433 Bourke St"	1	"Unit"	950.0	"http://www.domain.com.au/2013901897"	2.5
"SURRY HILLS"	"10 Davies St"	2	"House"	1850.0	"http://www.domain.com.au/2013905733"	2.5
"SURRY HILLS"	"64/507-515 Elizabeth St"	2	"Unit"	Passed In	"http://www.domain.com.au/2013876074"	2.5
"SYDNEY"	"265/27 Park St"	1	"Unit"	Withdrawn	"http://www.domain.com.au/2013898255"	1
"SYLVANIA"	"28 Corea St"	4	"House"	1625.0	"http://www.domain.com.au/2013898700"	18.3
"SYLVANIA"	"13/2 Mowbray St"	2	"Townhouse"	770.0	"http://www.domain.com.au/2013897158"	18.3
"SYLVANIA"	"44 Rocklea Cr"	5	"House"	Passed In	"http://www.domain.com.au/2013898650"	18.3
"SYLVANIA"	"114 The Esplanade "	3	"House"	Price withheld	"http://www.domain.com.au/2013864369"	18.3
"TAMARAMA"	"17/20 Illawong Av"	4	"Unit"	2225.0	"http://www.domain.com.au/2013889973"	6.9
"TAMARAMA"	"32 Tamarama St"	3	"House"	2180.0	"http://www.domain.com.au/2013885104"	6.9
"TELOPEA"	"11 Chestnut Av"	4	"House"	Withdrawn	"http://www.domain.com.au/2013895875"	16.9
"TEMPE"	"10 View St"	2	"House"	900.0	"http://www.domain.com.au/2013892906"	7.7
"TENNYSON POINT"	"58 Champion Rd"	5	"House"	Price withheld	"http://www.domain.com.au/2013883158"	9.2
"TENNYSON POINT"	"13 Kemp St"	5	"House"	Price withheld	"http://www.domain.com.au/2013871435"	9.2
"TERRIGAL"	"63 Barnhill Rd"	3	"House"	1014.9999999999999	"http://www.domain.com.au/2013900467"	94
"TERRIGAL"	"10 Charles Kay Dr"	3	"House"	850.0	"http://www.domain.com.au/2013873692"	94
"THORNLEIGH"	"23 Loch Maree Av"	4	"House"	Price withheld	"http://www.domain.com.au/2013905297"	19.1
"TOONGABBIE"	"92 Bungaree Rd"	3	"House"	Passed In	"http://www.domain.com.au/2013895279"	25.2
"TOONGABBIE"	"72 Cornelia Rd"	3	"House"	Passed In	"http://www.domain.com.au/2013892543"	25.2
"TOONGABBIE"	"171 Fitzwilliam Rd"	5	"House"	Passed In	"http://www.domain.com.au/2013906393"	25.2
"TOUKLEY"	"49 Second Av"	3	"House"	595.0	"http://www.domain.com.au/2013880343"	unknown
"TUGGERAH"	"7/1 Gavenlock Rd"	3	"Unit"	430.0	"http://www.domain.com.au/2013887176"	unknown
"TURRAMURRA"	"100 Merrivale La"	3	"House"	2060.0	"http://www.domain.com.au/2013905459"	16.5
"TURRELLA"	"9 Mary St"	5	"House"	Passed In	"http://www.domain.com.au/2013899675"	9.3
"TURRELLA"	"32 Walker St"	3	"House"	1294.0	"http://www.domain.com.au/2013886891"	9.3
"TURRELLA"	"52 Walker St"	3	"House"	1388.0	"http://www.domain.com.au/2013892545"	9.3
"VILLAWOOD"	"2 Alcoomie St"	3	"House"	871.0	"http://www.domain.com.au/2013903221"	21.4
"WAHROONGA"	"37 Highlands Av"	4	"House"	Passed In	"http://www.domain.com.au/2013896648"	18.7
"WAHROONGA"	"4 Killawarra Pl"	5	"House"	Withdrawn	"http://www.domain.com.au/2013898655"	18.7
"WAHROONGA"	"542/2C Munderah St"	3	"Unit"	1350.0	"http://www.domain.com.au/2013904487"	18.7
"WAITARA"	"62/6 Park Av"	1	"Unit"	Withdrawn	"http://www.domain.com.au/2013902634"	19.9
"WARRAWEE"	"1 Mitchell Cr"	4	"House"	1850.0	"http://www.domain.com.au/2013901879"	17.7
"WARRAWEE"	"23/1389-1397 Pacific Hwy"	1	"Unit"	585.0	"http://www.domain.com.au/2013898654"	17.7
"WARRIEWOOD"	"10 Bella Vista Ct"	5	"House"	Withdrawn	"http://www.domain.com.au/2013902536"	20.6
"WATERLOO"	"41/370 George St"	2	"Unit"	1135.0	"http://www.domain.com.au/2013877899"	3.7
"WAVERLEY"	"10/1A MacPherson St"	2	"Unit"	900.0	"http://www.domain.com.au/2013886334"	5.4
"WAVERTON"	"17 Crows Nest Rd"	2	"House"	2088.0	"http://www.domain.com.au/2013886533"	3.2
"WAVERTON"	"54/2-12 Crows Nest Rd"	3	"Unit"	1615.0	"http://www.domain.com.au/2013903336"	3.2
"WAVERTON"	"30 Larkin St"	5	"House"	7168.0	"http://www.domain.com.au/2013878886"	3.2
"WENTWORTH POINT"	"203/2 The Piazza "	2	"Unit"	658.0	"http://www.domain.com.au/2013891148"	20.1
"WENTWORTHVILLE"	"57 Craddock St"	3	"House"	Withdrawn	"http://www.domain.com.au/2013896975"	22.9
"WENTWORTHVILLE"	"64 Lower Mount St"	5	"House"	1200.0	"http://www.domain.com.au/2013892998"	22.9
"WEST PENNANT HILLS"	"12 Oakes Rd"	5	"House"	2600.0	"http://www.domain.com.au/2013902321"	20
"WEST PYMBLE"	"17 Warrowa Av"	4	"House"	2052.0	"http://www.domain.com.au/2013902343"	14
"WEST RYDE"	"3/93 Adelaide St"	2	"Villa"	1020.0	"http://www.domain.com.au/2013901654"	12.8
"WEST RYDE"	"43 Falconer St"	4	"House"	1820.0	"http://www.domain.com.au/2013896096"	12.8
"WEST RYDE"	"4/56 Linton Av"	2	"Villa"	937.0	"http://www.domain.com.au/2013891412"	12.8
"WILEY PARK"	"13/15 Alice St N"	1	"Unit"	Passed In	"http://www.domain.com.au/2013890826"	18
"WILEY PARK"	"4/6-7 Clio St"	2	"Unit"	480.0	"http://www.domain.com.au/2013890827"	18
"WILLOUGHBY"	"3 Stephen St"	4	"House"	Price withheld	"http://www.domain.com.au/2013896177"	7.3
"WINSTON HILLS"	"34 Caroline Chisholm Dr"	5	"House"	1740.0	"http://www.domain.com.au/2013893524"	22.6
"WINSTON HILLS"	"198 Junction Rd"	3	"House"	851.0	"http://www.domain.com.au/2013894802"	22.6
"WOLLI CREEK"	"1504/1 Brodie Spark Dr"	3	"Unit"	1035.0	"http://www.domain.com.au/2013876683"	8.5
"WOLLI CREEK"	"204/12 Brodie Spark Dr"	1	"Unit"	650.0	"http://www.domain.com.au/2013876736"	8.5
"WOLLI CREEK"	"506/20 Brodie Spark Dr"	2	"Unit"	783.0	"http://www.domain.com.au/2013882620"	8.5
"WOLLSTONECRAFT"	"86/41 Rocklands Rd"	2	"Unit"	1100.0	"http://www.domain.com.au/2013905220"	4.4
"WOLLSTONECRAFT"	"1B/74 Shirley Rd"	3	"Unit"	Passed In	"http://www.domain.com.au/2013855483"	4.4
"WOODCROFT"	"21 Pattern Pl"	4	"House"	Passed In	"http://www.domain.com.au/2013895129"	32.7
"WOOLLAHRA"	"5/3 Ocean St"	2	"Unit"	Withdrawn	"http://www.domain.com.au/2013809670"	3.6
"WOOLLOOMOOLOO"	"41/27-51 Palmer St"	2	"Unit"	1070.0	"http://www.domain.com.au/2013891642"	1.3
"WOOLLOOMOOLOO"	"1103/22-40 Sir John Young Cr"	2	"Unit"	1180.0	"http://www.domain.com.au/2013891800"	1.3
"WOOLOOWARE"	"706/1 Foreshore Bvd"	2	"Unit"	Passed In	"http://www.domain.com.au/2013902576"	21
"WOY WOY BAY"	"43 Taylor St"	3	"House"	Withdrawn	"http://www.domain.com.au/2013907115"	43.6
"WYONGAH"	"12 Springall Av"	3	"House"	450.0	"http://www.domain.com.au/2013901457"	unknown
"YAGOONA"	"48 Alan St"	3	"House"	875.0	"http://www.domain.com.au/2013889557"	17.3
