"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"
"SOUTH TURRAMURRA"	"66 Canoon Rd"	4	"House"	1852.0	"https://www.domain.com.au/66-canoon-road-turramurra-nsw-2074-2013837609"
"SOUTH WENTWORTHVILLE"	"10 Biscayne Av"	2	"House"	830.0	"https://www.domain.com.au/10-biscayne-avenue-south-wentworthville-nsw-2145-2013833029"
"SOUTH WENTWORTHVILLE"	"7 Manson St"	3	"House"	890.0	"https://www.domain.com.au/7-manson-street-south-wentworthville-nsw-2145-2013834102"
"STANMORE"	"1/219 Stanmore Rd"	1	"Unit"	600.0	"https://www.domain.com.au/1-219-stanmore-road-stanmore-nsw-2048-2013830842"
"SUMMER HILL"	"7/44 Henson St"	2	"Unit"	850.0	"https://www.domain.com.au/7-44-henson-street-summer-hill-nsw-2130-2013831158"
"SURRY HILLS"	"21 Brumby St"	2	"House"	Passed In	"https://www.domain.com.au/21-brumby-street-surry-hills-nsw-2010-2013828493"
"SYDNEY"	"26/119-123 York St"	3	"Unit"	2500.0	"https://www.domain.com.au/26-119-123-york-street-sydney-nsw-2000-2013835086"
"TERRIGAL"	"11 Parry Av"	2	"House"	625.0	"https://www.domain.com.au/11-parry-avenue-terrigal-nsw-2260-2013844972"
"TERRIGAL"	"25 Sundale Av"	6	"House"	840.0	"https://www.domain.com.au/25-sundale-avenue-terrigal-nsw-2260-2013832053"
"TOONGABBIE"	"6 Lamonerie St"	2	"House"	1165.0	"https://www.domain.com.au/6-lamonerie-street-toongabbie-nsw-2146-2013835160"
"VILLAWOOD"	"9 Alcoomie St"	2	"House"	785.0	"https://www.domain.com.au/9-alcoomie-st-villawood-nsw-2163-2013814380"
"VILLAWOOD"	"1 Wattle Av"	4	"House"	882.0	"https://www.domain.com.au/1-wattle-st-villawood-nsw-2163-2013812805"
"WAHROONGA"	"5 Sutherland Av"	6	"House"	Withdrawn	"https://www.domain.com.au/5-sutherland-avenue-wahroonga-nsw-2076-2013841926"
"WAHROONGA"	"3 Tanderra St"	5	"House"	Withdrawn	"https://www.domain.com.au/3-tanderra-street-wahroonga-nsw-2076-2013835294"
"WAMBERAL"	"36 Grove Rd"	5	"House"	1150.0	"https://www.domain.com.au/36-grove-road-wamberal-nsw-2260-2013819980"
"WAVERLEY"	"2/26 Wallace St"	3	"Townhouse"	Passed In	"https://www.domain.com.au/2-26-wallace-street-waverley-nsw-2024-2013844963"
"WAVERTON"	"105/100 Bay Rd"	3	"Unit"	2700.0	"https://www.domain.com.au/105-100-bay-road-waverton-nsw-2060-2013838928"
"WENTWORTH POINT"	"502/1 Waterways St"	3	"Unit"	900.0	"https://www.domain.com.au/502-1-waterways-street-wentworth-point-nsw-2127-2013829895"
"WEST PENNANT HILLS"	"69A Castle Hill Rd"	5	"House"	Passed In	"https://www.domain.com.au/69a-castle-hill-road-west-pennant-hills-nsw-2125-2013837171"
"WEST PENNANT HILLS"	"72 Westmore Dr"	4	"House"	Withdrawn	"https://www.domain.com.au/72-westmore-drive-west-pennant-hills-nsw-2125-2013803650"
"WESTMEAD"	"12 Austral Av"	3	"Duplex"	1160.0	"https://www.domain.com.au/12-austral-avenue-westmead-nsw-2145-2013832214"
"WOODCROFT"	"137 Doonside Cr"	3	"House"	667.5	"https://www.domain.com.au/137-doonside-crescent-woodcroft-nsw-2767-2013763881"
"WOOLOOWARE"	"17/53 Caronia Av"	2	"Unit"	Price withheld	"https://www.domain.com.au/17-53-caronia-avenue-woolooware-nsw-2230-2013838330"
"WORONORA"	"25 Manilla Pl"	4	"House"	1200.0	"https://www.domain.com.au/25-manilla-place-woronora-nsw-2232-2013855650"
"WOY WOY"	"69 Rawson Rd"	9	"Townhouse"	1825.0	"https://www.domain.com.au/69-rawson-road-woy-woy-nsw-2256-2013830692"
"WOY WOY"	"50 Robin Cr"	4	"House"	Passed In	"https://www.domain.com.au/50-robin-crescent-woy-woy-nsw-2256-2013829032"
"YAGOONA"	"20 Anthony St"	3	"House"	Price withheld	"https://www.domain.com.au/20-anthony-street-yagoona-nsw-2199-2013831587"
